"hydroid"	"bundle"	"ftype"	"hydrocode"	"name"	"fstatus"	"address1"	"address2"	"city"	"state"	"postal_code"	"description"	"uid"	"status"	"module"	"feed_nid"	"dh_link_facility_mps"	"dh_nextdown_id"	"dh_areasqkm"	"dh_link_admin_location"	"field_dh_from_entity"	"field_dh_to_entity"	"dh_geofield"	"geom"
"443926"	"transfer"	"outfall"	"echo_VA0003808001"	"FROM VA0003808"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441102"	""	""	""	""	""	"POINT (-75.655555555316 37.786111110885)"	"POINT (-75.655555555316 37.786111110885)"
"443927"	"transfer"	"outfall"	"echo_VA0003867002"	"FROM VA0003867"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441103"	""	""	""	""	""	"POINT (-76.275555555389 37.825000000219)"	"POINT (-76.275555555389 37.825000000219)"
"443928"	"transfer"	"outfall"	"echo_VA0003867995"	"FROM VA0003867"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441103"	""	""	""	""	""	"POINT (-76.279166666949 37.829166666804)"	"POINT (-76.279166666949 37.829166666804)"
"443929"	"transfer"	"outfall"	"echo_VA0004031001"	"FROM VA0004031"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441104"	""	""	""	""	""	"POINT (-77.550833333686 37.699166666926)"	"POINT (-77.550833333686 37.699166666926)"
"443930"	"transfer"	"outfall"	"echo_VA0004090001"	"FROM VA0004090"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441107"	""	""	""	""	""	"POINT (-76.706388888872 37.171666667021)"	"POINT (-76.706388888872 37.171666667021)"
"443931"	"transfer"	"outfall"	"echo_VA0004090002"	"FROM VA0004090"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441107"	""	""	""	""	""	"POINT (-76.706388888872 37.171666667021)"	"POINT (-76.706388888872 37.171666667021)"
"443932"	"transfer"	"outfall"	"echo_VA0004090050"	"FROM VA0004090"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441107"	""	""	""	""	""	"POINT (-76.689583333199 37.167111111197)"	"POINT (-76.689583333199 37.167111111197)"
"443933"	"transfer"	"outfall"	"echo_VA0004090051"	"FROM VA0004090"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441107"	""	""	""	""	""	"POINT (-76.683055555405 37.161666666582)"	"POINT (-76.683055555405 37.161666666582)"
"443934"	"transfer"	"outfall"	"echo_VA0004090052"	"FROM VA0004090"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441107"	""	""	""	""	""	"POINT (-76.671111110721 37.156944444471)"	"POINT (-76.671111110721 37.156944444471)"
"443935"	"transfer"	"outfall"	"echo_VA0004090053"	"FROM VA0004090"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441107"	""	""	""	""	""	"POINT (-76.671111110721 37.154722222321)"	"POINT (-76.671111110721 37.154722222321)"
"443936"	"transfer"	"outfall"	"echo_VA0004090101"	"FROM VA0004090"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441107"	""	""	""	""	""	"POINT (-76.706388888872 37.171666667021)"	"POINT (-76.706388888872 37.171666667021)"
"443937"	"transfer"	"outfall"	"echo_VA0004090102"	"FROM VA0004090"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441107"	""	""	""	""	""	"POINT (-76.706388888872 37.171666667021)"	"POINT (-76.706388888872 37.171666667021)"
"443938"	"transfer"	"outfall"	"echo_VA0004090103"	"FROM VA0004090"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441107"	""	""	""	""	""	"POINT (-76.706388888872 37.171666667021)"	"POINT (-76.706388888872 37.171666667021)"
"443939"	"transfer"	"outfall"	"echo_VA0004090104"	"FROM VA0004090"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441107"	""	""	""	""	""	"POINT (-76.706388888872 37.171666667021)"	"POINT (-76.706388888872 37.171666667021)"
"443940"	"transfer"	"outfall"	"echo_VA0004090105"	"FROM VA0004090"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441107"	""	""	""	""	""	"POINT (-76.706388888872 37.171666667021)"	"POINT (-76.706388888872 37.171666667021)"
"443941"	"transfer"	"outfall"	"echo_VA0004090106"	"FROM VA0004090"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441107"	""	""	""	""	""	"POINT (-76.706388888872 37.171666667021)"	"POINT (-76.706388888872 37.171666667021)"
"443942"	"transfer"	"outfall"	"echo_VA0004090107"	"FROM VA0004090"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441107"	""	""	""	""	""	"POINT (-76.706388888872 37.171666667021)"	"POINT (-76.706388888872 37.171666667021)"
"443943"	"transfer"	"outfall"	"echo_VA0004090108"	"FROM VA0004090"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441107"	""	""	""	""	""	"POINT (-76.706388888872 37.171666667021)"	"POINT (-76.706388888872 37.171666667021)"
"443944"	"transfer"	"outfall"	"echo_VA0004090109"	"FROM VA0004090"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441107"	""	""	""	""	""	"POINT (-76.706388888872 37.171666667021)"	"POINT (-76.706388888872 37.171666667021)"
"443945"	"transfer"	"outfall"	"echo_VA0004090110"	"FROM VA0004090"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441107"	""	""	""	""	""	"POINT (-76.706388888872 37.171666667021)"	"POINT (-76.706388888872 37.171666667021)"
"443946"	"transfer"	"outfall"	"echo_VA0004090111"	"FROM VA0004090"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441107"	""	""	""	""	""	"POINT (-76.706388888872 37.171666667021)"	"POINT (-76.706388888872 37.171666667021)"
"443947"	"transfer"	"outfall"	"echo_VA0004090112"	"FROM VA0004090"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441107"	""	""	""	""	""	"POINT (-76.706388888872 37.171666667021)"	"POINT (-76.706388888872 37.171666667021)"
"443948"	"transfer"	"outfall"	"echo_VA0004090113"	"FROM VA0004090"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441107"	""	""	""	""	""	"POINT (-76.706388888872 37.171666667021)"	"POINT (-76.706388888872 37.171666667021)"
"443949"	"transfer"	"outfall"	"echo_VA0004090114"	"FROM VA0004090"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441107"	""	""	""	""	""	"POINT (-76.706388888872 37.171666667021)"	"POINT (-76.706388888872 37.171666667021)"
"443950"	"transfer"	"outfall"	"echo_VA0004090115"	"FROM VA0004090"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441107"	""	""	""	""	""	"POINT (-76.706388888872 37.171666667021)"	"POINT (-76.706388888872 37.171666667021)"
"443951"	"transfer"	"outfall"	"echo_VA0004090116"	"FROM VA0004090"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441107"	""	""	""	""	""	"POINT (-76.706388888872 37.171666667021)"	"POINT (-76.706388888872 37.171666667021)"
"443952"	"transfer"	"outfall"	"echo_VA0004090117"	"FROM VA0004090"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441107"	""	""	""	""	""	"POINT (-76.706388888872 37.171666667021)"	"POINT (-76.706388888872 37.171666667021)"
"443953"	"transfer"	"outfall"	"echo_VA0004090118"	"FROM VA0004090"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441107"	""	""	""	""	""	"POINT (-76.706388888872 37.171666667021)"	"POINT (-76.706388888872 37.171666667021)"
"443954"	"transfer"	"outfall"	"echo_VA0004090119"	"FROM VA0004090"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441107"	""	""	""	""	""	"POINT (-76.706388888872 37.171666667021)"	"POINT (-76.706388888872 37.171666667021)"
"443955"	"transfer"	"outfall"	"echo_VA0004090120"	"FROM VA0004090"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441107"	""	""	""	""	""	"POINT (-76.706388888872 37.171666667021)"	"POINT (-76.706388888872 37.171666667021)"
"443956"	"transfer"	"outfall"	"echo_VA0004090121"	"FROM VA0004090"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441107"	""	""	""	""	""	"POINT (-76.706388888872 37.171666667021)"	"POINT (-76.706388888872 37.171666667021)"
"443957"	"transfer"	"outfall"	"echo_VA0004090122"	"FROM VA0004090"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441107"	""	""	""	""	""	"POINT (-76.706388888872 37.171666667021)"	"POINT (-76.706388888872 37.171666667021)"
"443958"	"transfer"	"outfall"	"echo_VA0004103001"	"FROM VA0004103"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441108"	""	""	""	""	""	"POINT (-76.45749999976 37.216944444145)"	"POINT (-76.45749999976 37.216944444145)"
"443959"	"transfer"	"outfall"	"echo_VA0004103002"	"FROM VA0004103"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441108"	""	""	""	""	""	"POINT (-76.45749999976 37.216944444145)"	"POINT (-76.45749999976 37.216944444145)"
"443960"	"transfer"	"outfall"	"echo_VA0004103003"	"FROM VA0004103"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441108"	""	""	""	""	""	"POINT (-76.470000000345 37.18916666664)"	"POINT (-76.470000000345 37.18916666664)"
"443961"	"transfer"	"outfall"	"echo_VA0004103004"	"FROM VA0004103"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441108"	""	""	""	""	""	"POINT (-76.468611111491 37.188333333453)"	"POINT (-76.468611111491 37.188333333453)"
"443962"	"transfer"	"outfall"	"echo_VA0004103101"	"FROM VA0004103"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441108"	""	""	""	""	""	"POINT (-76.459166666564 37.215000000133)"	"POINT (-76.459166666564 37.215000000133)"
"443963"	"transfer"	"outfall"	"echo_VA0004103102"	"FROM VA0004103"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441108"	""	""	""	""	""	"POINT (-76.456666666807 37.216666666636)"	"POINT (-76.456666666807 37.216666666636)"
"443964"	"transfer"	"outfall"	"echo_VA0004103104"	"FROM VA0004103"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441108"	""	""	""	""	""	"POINT (-76.452500000245 37.228055555505)"	"POINT (-76.452500000245 37.228055555505)"
"443965"	"transfer"	"outfall"	"echo_VA0004138001"	"FROM VA0004138"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441109"	""	""	""	""	""	"POINT (-78.288108999566 37.707923999666)"	"POINT (-78.288108999566 37.707923999666)"
"443966"	"transfer"	"outfall"	"echo_VA0004138002"	"FROM VA0004138"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441109"	""	""	""	""	""	"POINT (-78.290790999797 37.709048999842)"	"POINT (-78.290790999797 37.709048999842)"
"443967"	"transfer"	"outfall"	"echo_VA0004138004"	"FROM VA0004138"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441109"	""	""	""	""	""	"POINT (-78.295277777417 37.704166666589)"	"POINT (-78.295277777417 37.704166666589)"
"443968"	"transfer"	"outfall"	"echo_VA0004138202"	"FROM VA0004138"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441109"	""	""	""	""	""	"POINT (-78.27916666707 37.704166666589)"	"POINT (-78.27916666707 37.704166666589)"
"443969"	"transfer"	"outfall"	"echo_VA0004138203"	"FROM VA0004138"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441109"	""	""	""	""	""	"POINT (-78.29305555561 37.705833333295)"	"POINT (-78.29305555561 37.705833333295)"
"443970"	"transfer"	"outfall"	"echo_VA0004138501"	"FROM VA0004138"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441109"	""	""	""	""	""	"POINT (-78.290277777902 37.707222221898)"	"POINT (-78.290277777902 37.707222221898)"
"443971"	"transfer"	"outfall"	"echo_VA0004138502"	"FROM VA0004138"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441109"	""	""	""	""	""	"POINT (-78.290277777902 37.707222221898)"	"POINT (-78.290277777902 37.707222221898)"
"443972"	"transfer"	"outfall"	"echo_VA0004138503"	"FROM VA0004138"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441109"	""	""	""	""	""	"POINT (-78.290277777902 37.707222221898)"	"POINT (-78.290277777902 37.707222221898)"
"443973"	"transfer"	"outfall"	"echo_VA0004138504"	"FROM VA0004138"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441109"	""	""	""	""	""	"POINT (-78.290277777902 37.707222221898)"	"POINT (-78.290277777902 37.707222221898)"
"443974"	"transfer"	"outfall"	"echo_VA0004138505"	"FROM VA0004138"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441109"	""	""	""	""	""	"POINT (-78.290277777902 37.707222221898)"	"POINT (-78.290277777902 37.707222221898)"
"443975"	"transfer"	"outfall"	"echo_VA0004138999"	"FROM VA0004138"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441109"	""	""	""	""	""	"POINT (-78.290277777902 37.707222221898)"	"POINT (-78.290277777902 37.707222221898)"
"443976"	"transfer"	"outfall"	"echo_VA0004146001"	"FROM VA0004146"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441110"	""	""	""	""	""	"POINT (-77.380833333101 37.382777777589)"	"POINT (-77.380833333101 37.382777777589)"
"443977"	"transfer"	"outfall"	"echo_VA0004146002"	"FROM VA0004146"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441110"	""	""	""	""	""	"POINT (-77.380000000148 37.382777777589)"	"POINT (-77.380000000148 37.382777777589)"
"443978"	"transfer"	"outfall"	"echo_VA0004146003"	"FROM VA0004146"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441110"	""	""	""	""	""	"POINT (-77.384444444661 37.371944444342)"	"POINT (-77.384444444661 37.371944444342)"
"443979"	"transfer"	"outfall"	"echo_VA0004146004"	"FROM VA0004146"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441110"	""	""	""	""	""	"POINT (-77.381666666953 37.371666666749)"	"POINT (-77.381666666953 37.371666666749)"
"443980"	"transfer"	"outfall"	"echo_VA0004146005"	"FROM VA0004146"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441110"	""	""	""	""	""	"POINT (-77.363888888902 37.372222222334)"	"POINT (-77.363888888902 37.372222222334)"
"443981"	"transfer"	"outfall"	"echo_VA0004146006"	"FROM VA0004146"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441110"	""	""	""	""	""	"POINT (-77.3779 37.3821)"	"POINT (-77.3779 37.3821)"
"443982"	"transfer"	"outfall"	"echo_VA0004146007"	"FROM VA0004146"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441110"	""	""	""	""	""	"POINT (-77.3779 37.3821)"	"POINT (-77.3779 37.3821)"
"443983"	"transfer"	"outfall"	"echo_VA0004146008"	"FROM VA0004146"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441110"	""	""	""	""	""	"POINT (-77.3779 37.3821)"	"POINT (-77.3779 37.3821)"
"443984"	"transfer"	"outfall"	"echo_VA0004146009"	"FROM VA0004146"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441110"	""	""	""	""	""	"POINT (-77.3779 37.3821)"	"POINT (-77.3779 37.3821)"
"443985"	"transfer"	"outfall"	"echo_VA0004146010"	"FROM VA0004146"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441110"	""	""	""	""	""	"POINT (-77.3779 37.3821)"	"POINT (-77.3779 37.3821)"
"443986"	"transfer"	"outfall"	"echo_VA0004146011"	"FROM VA0004146"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441110"	""	""	""	""	""	"POINT (-77.3779 37.3821)"	"POINT (-77.3779 37.3821)"
"443987"	"transfer"	"outfall"	"echo_VA0004146101"	"FROM VA0004146"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441110"	""	""	""	""	""	"POINT (-77.38115900024 37.378952999931)"	"POINT (-77.38115900024 37.378952999931)"
"443988"	"transfer"	"outfall"	"echo_VA0004146104"	"FROM VA0004146"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441110"	""	""	""	""	""	"POINT (-77.3779 37.3821)"	"POINT (-77.3779 37.3821)"
"443989"	"transfer"	"outfall"	"echo_VA0004146301"	"FROM VA0004146"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441110"	""	""	""	""	""	"POINT (-77.383505000011 37.374111000307)"	"POINT (-77.383505000011 37.374111000307)"
"443990"	"transfer"	"outfall"	"echo_VA0004146302"	"FROM VA0004146"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441110"	""	""	""	""	""	"POINT (-77.386116000097 37.382780999677)"	"POINT (-77.386116000097 37.382780999677)"
"443991"	"transfer"	"outfall"	"echo_VA0004146303"	"FROM VA0004146"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441110"	""	""	""	""	""	"POINT (-77.384447000368 37.376391000307)"	"POINT (-77.384447000368 37.376391000307)"
"443992"	"transfer"	"outfall"	"echo_VA0004146304"	"FROM VA0004146"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441110"	""	""	""	""	""	"POINT (-77.395863000306 37.385774000116)"	"POINT (-77.395863000306 37.385774000116)"
"443993"	"transfer"	"outfall"	"echo_VA0004146401"	"FROM VA0004146"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441110"	""	""	""	""	""	"POINT (-77.384444444661 37.376388888711)"	"POINT (-77.384444444661 37.376388888711)"
"443994"	"transfer"	"outfall"	"echo_VA0004146402"	"FROM VA0004146"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441110"	""	""	""	""	""	"POINT (-77.385833333515 37.382777777589)"	"POINT (-77.385833333515 37.382777777589)"
"443995"	"transfer"	"outfall"	"echo_VA0004162001"	"FROM VA0004162"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441111"	""	""	""	""	""	"POINT (-76.913611111464 36.55333333352)"	"POINT (-76.913611111464 36.55333333352)"
"443996"	"transfer"	"outfall"	"echo_VA0004162103"	"FROM VA0004162"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441111"	""	""	""	""	""	"POINT (-76.913611111464 36.55333333352)"	"POINT (-76.913611111464 36.55333333352)"
"443997"	"transfer"	"outfall"	"echo_VA0004642001"	"FROM VA0004642"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441117"	""	""	""	""	""	"POINT (-77.263277777405 37.303027777605)"	"POINT (-77.263277777405 37.303027777605)"
"443998"	"transfer"	"outfall"	"echo_VA0004642002"	"FROM VA0004642"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441117"	""	""	""	""	""	"POINT (-77.266666666425 37.300555555497)"	"POINT (-77.266666666425 37.300555555497)"
"443999"	"transfer"	"outfall"	"echo_VA0004669001"	"FROM VA0004669"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441118"	""	""	""	""	""	"POINT (-77.429166666839 37.445833332999)"	"POINT (-77.429166666839 37.445833332999)"
"444000"	"transfer"	"outfall"	"echo_VA0004669002"	"FROM VA0004669"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441118"	""	""	""	""	""	"POINT (-77.437499999963 37.454170000275)"	"POINT (-77.437499999963 37.454170000275)"
"444001"	"transfer"	"outfall"	"echo_VA0004669003"	"FROM VA0004669"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441118"	""	""	""	""	""	"POINT (-77.437499999963 37.445830000224)"	"POINT (-77.437499999963 37.445830000224)"
"444002"	"transfer"	"outfall"	"echo_VA0004669004"	"FROM VA0004669"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441118"	""	""	""	""	""	"POINT (-77.437499999963 37.449999999878)"	"POINT (-77.437499999963 37.449999999878)"
"444003"	"transfer"	"outfall"	"echo_VA0004669005"	"FROM VA0004669"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441118"	""	""	""	""	""	"POINT (-77.437499999963 37.449999999878)"	"POINT (-77.437499999963 37.449999999878)"
"444004"	"transfer"	"outfall"	"echo_VA0004669006"	"FROM VA0004669"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441118"	""	""	""	""	""	"POINT (-77.437499999963 37.449999999878)"	"POINT (-77.437499999963 37.449999999878)"
"444005"	"transfer"	"outfall"	"echo_VA0004669007"	"FROM VA0004669"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441118"	""	""	""	""	""	"POINT (-77.437499999963 37.449999999878)"	"POINT (-77.437499999963 37.449999999878)"
"444006"	"transfer"	"outfall"	"echo_VA0004669008"	"FROM VA0004669"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441118"	""	""	""	""	""	"POINT (-77.437499999963 37.454170000275)"	"POINT (-77.437499999963 37.454170000275)"
"444007"	"transfer"	"outfall"	"echo_VA0004669009"	"FROM VA0004669"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441118"	""	""	""	""	""	"POINT (-77.437499999963 37.454170000275)"	"POINT (-77.437499999963 37.454170000275)"
"444008"	"transfer"	"outfall"	"echo_VA0004669101"	"FROM VA0004669"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441118"	""	""	""	""	""	"POINT (-77.429169999588 37.445830000224)"	"POINT (-77.429169999588 37.445830000224)"
"444009"	"transfer"	"outfall"	"echo_VA0004669102"	"FROM VA0004669"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441118"	""	""	""	""	""	"POINT (-77.433329999753 37.454170000275)"	"POINT (-77.433329999753 37.454170000275)"
"444010"	"transfer"	"outfall"	"echo_VA0004669103"	"FROM VA0004669"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441118"	""	""	""	""	""	"POINT (-77.433334999776 37.449998000181)"	"POINT (-77.433334999776 37.449998000181)"
"444011"	"transfer"	"outfall"	"echo_VA0004669750"	"FROM VA0004669"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441118"	""	""	""	""	""	"POINT (-77.420676999906 37.446983000227)"	"POINT (-77.420676999906 37.446983000227)"
"444012"	"transfer"	"outfall"	"echo_VA0004677001"	"FROM VA0004677"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441119"	""	""	""	""	""	"POINT (-79.439166666888 37.64333333327)"	"POINT (-79.439166666888 37.64333333327)"
"444013"	"transfer"	"outfall"	"echo_VA0004677007"	"FROM VA0004677"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441119"	""	""	""	""	""	"POINT (-79.439166666888 37.64333333327)"	"POINT (-79.439166666888 37.64333333327)"
"444014"	"transfer"	"outfall"	"echo_VA0004677101"	"FROM VA0004677"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441119"	""	""	""	""	""	"POINT (-79.446543 37.636098)"	"POINT (-79.446543 37.636098)"
"444015"	"transfer"	"outfall"	"echo_VA0004677104"	"FROM VA0004677"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441119"	""	""	""	""	""	"POINT (-79.439166666888 37.64333333327)"	"POINT (-79.439166666888 37.64333333327)"
"444016"	"transfer"	"outfall"	"echo_VA0004774004"	"FROM VA0004774"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441120"	""	""	""	""	""	"POINT (-79.050505000439 37.413892999919)"	"POINT (-79.050505000439 37.413892999919)"
"444017"	"transfer"	"outfall"	"echo_VA0004791001"	"FROM VA0004791"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441121"	""	""	""	""	""	"POINT (-79.36611111083 37.743611111151)"	"POINT (-79.36611111083 37.743611111151)"
"444018"	"transfer"	"outfall"	"echo_VA0004804021"	"FROM VA0004804"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441122"	""	""	""	""	""	"POINT (-76.444722222123 36.988611111253)"	"POINT (-76.444722222123 36.988611111253)"
"444019"	"transfer"	"outfall"	"echo_VA0004804022"	"FROM VA0004804"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441122"	""	""	""	""	""	"POINT (-76.446388888928 36.990000000303)"	"POINT (-76.446388888928 36.990000000303)"
"444020"	"transfer"	"outfall"	"echo_VA0004880001"	"FROM VA0004880"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441123"	""	""	""	""	""	"POINT (-77.396944444347 37.414166666861)"	"POINT (-77.396944444347 37.414166666861)"
"444021"	"transfer"	"outfall"	"echo_VA0005291001"	"FROM VA0005291"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441126"	""	""	""	""	""	"POINT (-77.270277777984 37.29833333316)"	"POINT (-77.270277777984 37.29833333316)"
"444022"	"transfer"	"outfall"	"echo_VA0005291002"	"FROM VA0005291"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441126"	""	""	""	""	""	"POINT (-77.274722222497 37.297222222025)"	"POINT (-77.274722222497 37.297222222025)"
