"FacilityID"	"CWPName"	"OutfallID"	"DesignFlow_mgd"	"Measured_Effluent"	"Units"	"MP_Begin_Date"	"MP_End_Date"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.728	"MGD"	"02/01/2015"	"02/28/2015"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.728	"MGD"	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.728	"MGD"	"06/01/2015"	"06/30/2015"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.728	"MGD"	"07/01/2016"	"07/31/2016"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.728	"MGD"	"08/01/2016"	"08/31/2016"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.728	"MGD"	"05/01/2015"	"05/31/2015"	"dmr_flag_desflow"
"VA0091324"	"DGIF - PAINT BANK FISH CULTURAL STATION"	"VA0091324001"	3.09	4.81	"MGD"	"04/01/2018"	"04/30/2018"	"dmr_flag_desflow"
"VA0052655"	"ALBEMARLE US INC"	"VA0052655004"	0.2	1.9	"MGD"	"04/01/2016"	"04/30/2016"	"dmr_flag_desflow"
"VA0052655"	"ALBEMARLE US INC"	"VA0052655004"	0.2	1.9	"MGD"	"07/01/2017"	"07/31/2017"	"dmr_flag_desflow"
"VA0091995"	"RESTON LAKE ANNE AIR CONDITIONING CORPORATION"	"VA0091995001"	0	1.7	"MGD"	"04/01/2016"	"06/30/2016"	"dmr_flag_desflow"
"VA0091995"	"RESTON LAKE ANNE AIR CONDITIONING CORPORATION"	"VA0091995001"	0	1.7	"MGD"	"10/01/2017"	"12/31/2017"	"dmr_flag_desflow"
"VA0091995"	"RESTON LAKE ANNE AIR CONDITIONING CORPORATION"	"VA0091995001"	0	1.7	"MGD"	"07/01/2016"	"09/30/2016"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	"VA0006408001"	5.44	7.14	"MGD"	"07/01/2014"	"07/31/2014"	"dmr_flag_desflow"
"VA0025020"	"WVWA - WPCP"	"VA0025020001"	55	56.69	"MGD"	"11/01/2015"	"11/30/2015"	"dmr_flag_desflow"
"VA0003115"	"WESTROCK CP LLC - WEST POINT"	"VA0003115001"	19	20.68	"MGD"	"09/01/2015"	"09/30/2015"	"dmr_flag_desflow"
"VA0004880"	"VEOLIA JAMES RIVER PLANT"	"VA0004880001"	3.63	5.31	"MGD"	"05/01/2018"	"05/31/2018"	"dmr_flag_desflow"
"VA0003115"	"WESTROCK CP LLC - WEST POINT"	"VA0003115001"	19	20.66	"MGD"	"02/01/2015"	"02/28/2015"	"dmr_flag_desflow"
"VA0004669"	"E I DU PONT DE NEMOURS AND COMPANY - SPRUANCE PLT"	"VA0004669001"	43.67	45.33	"MGD"	"08/01/2013"	"08/31/2013"	"dmr_flag_desflow"
"VA0087696"	"MADISON WOOD PRESERVERS INCORPORATED"	"VA0087696001"	0	1.643	"MGD"	"10/01/2015"	"10/31/2015"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	"VA0006408001"	5.44	7.08	"MGD"	"08/01/2014"	"08/31/2014"	"dmr_flag_desflow"
"VA0004880"	"VEOLIA JAMES RIVER PLANT"	"VA0004880001"	3.63	5.26	"MGD"	"01/01/2018"	"01/31/2018"	"dmr_flag_desflow"
"VA0091324"	"DGIF - PAINT BANK FISH CULTURAL STATION"	"VA0091324001"	3.09	4.71	"MGD"	"04/01/2017"	"04/30/2017"	"dmr_flag_desflow"
"VA0003115"	"WESTROCK CP LLC - WEST POINT"	"VA0003115001"	19	20.61	"MGD"	"08/01/2015"	"08/31/2015"	"dmr_flag_desflow"
"VA0073636"	"NAVAL SUPPORT FACILITY, DAHLGR"	"VA0073636004"	0.29	1.89	"MGD"	"01/01/2017"	"12/31/2017"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	"VA0006408001"	5.44	7.04	"MGD"	"10/01/2017"	"10/31/2017"	"dmr_flag_desflow"
"VA0002194"	"ACCUTEC BLADES INC"	"VA0002194003"	0.242	1.84	"MGD"	"08/01/2017"	"08/31/2017"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.584	"MGD"	"05/01/2016"	"05/31/2016"	"dmr_flag_desflow"
"VA0090310"	"PHILPOTT DAM HYDROELECTRIC PLANT"	"VA0090310002"	0	1.562	"MGD"	"09/01/2017"	"09/30/2017"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	"VA0006408001"	5.44	6.98	"MGD"	"06/01/2017"	"06/30/2017"	"dmr_flag_desflow"
"VA0091324"	"DGIF - PAINT BANK FISH CULTURAL STATION"	"VA0091324001"	3.09	4.63	"MGD"	"04/01/2016"	"04/30/2016"	"dmr_flag_desflow"
"VA0081281"	"HRSD - VIRGINIA INITIATIVE WWTP"	"VA0081281001"	40	41.54	"MGD"	"10/01/2016"	"10/31/2016"	"dmr_flag_desflow"
"VA0004880"	"VEOLIA JAMES RIVER PLANT"	"VA0004880001"	3.63	5.16	"MGD"	"11/01/2015"	"11/30/2015"	"dmr_flag_desflow"
"VA0004880"	"VEOLIA JAMES RIVER PLANT"	"VA0004880001"	3.63	5.16	"MGD"	"10/01/2017"	"10/31/2017"	"dmr_flag_desflow"
"VA0005819"	"APPOMATTOX RIVER WATER AUTHORITY"	"VA0005819004"	3.3	4.83	"MGD"	"12/01/2016"	"12/31/2016"	"dmr_flag_desflow"
"VA0003115"	"WESTROCK CP LLC - WEST POINT"	"VA0003115001"	19	20.52	"MGD"	"10/01/2011"	"10/31/2011"	"dmr_flag_desflow"
"VA0062812"	"FRONT ROYAL STP"	"VA0062812001"	4	5.513	"MGD"	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"
"VA0003018"	"PLAINS MARKETING LP YORKTOWN"	"VA0003018002"	6.3	7.8	"MGD"	"01/01/2012"	"01/31/2012"	"dmr_flag_desflow"
"VA0052655"	"ALBEMARLE US INC"	"VA0052655004"	0.2	1.7	"MGD"	"06/01/2016"	"06/30/2016"	"dmr_flag_desflow"
"VA0090310"	"PHILPOTT DAM HYDROELECTRIC PLANT"	"VA0090310002"	0	1.5	"MGD"	"07/01/2017"	"07/31/2017"	"dmr_flag_desflow"
"VA0090310"	"PHILPOTT DAM HYDROELECTRIC PLANT"	"VA0090310002"	0	1.5	"MGD"	"06/01/2017"	"06/30/2017"	"dmr_flag_desflow"
"VA0091995"	"RESTON LAKE ANNE AIR CONDITIONING CORPORATION"	"VA0091995001"	0	1.5	"MGD"	"10/01/2015"	"12/31/2015"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	"VA0006408001"	5.44	6.92	"MGD"	"07/01/2015"	"07/31/2015"	"dmr_flag_desflow"
"VA0003115"	"WESTROCK CP LLC - WEST POINT"	"VA0003115001"	19	20.47	"MGD"	"07/01/2011"	"07/31/2011"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	"VA0053317043"	0.04	1.503	"MGD"	"03/01/2017"	"03/31/2017"	"dmr_flag_desflow"
"VA0003115"	"WESTROCK CP LLC - WEST POINT"	"VA0003115001"	19	20.46	"MGD"	"07/01/2015"	"07/31/2015"	"dmr_flag_desflow"
"VA0081311"	"HRSD - YORK RIVER SEWAGE TREATMENT PLANT"	"VA0081311001"	15	16.46	"MGD"	"03/01/2015"	"03/31/2015"	"dmr_flag_desflow"
"VA0004880"	"VEOLIA JAMES RIVER PLANT"	"VA0004880001"	3.63	5.09	"MGD"	"12/01/2015"	"12/31/2015"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	"VA0053317030"	0.04	1.5	"MGD"	"02/01/2018"	"02/28/2018"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	"VA0053317043"	0.04	1.5	"MGD"	"04/01/2018"	"04/30/2018"	"dmr_flag_desflow"
"VA0091251"	"COURSEY SPRINGS FISH CULTURAL STATION"	"VA0091251007"	11.52	12.96	"MGD"	"06/01/2016"	"06/30/2016"	"dmr_flag_desflow"
"VA0091251"	"COURSEY SPRINGS FISH CULTURAL STATION"	"VA0091251007"	11.52	12.96	"MGD"	"04/01/2016"	"04/30/2016"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"11/01/2011"	"11/30/2011"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"09/01/2011"	"09/30/2011"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"01/01/2011"	"01/31/2011"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"07/01/2012"	"07/31/2012"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"05/01/2018"	"05/31/2018"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"04/01/2018"	"04/30/2018"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"07/01/2011"	"07/31/2011"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"08/01/2011"	"08/31/2011"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"02/01/2011"	"02/28/2011"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"02/01/2013"	"02/28/2013"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"03/01/2011"	"03/31/2011"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"06/01/2012"	"06/30/2012"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"10/01/2015"	"10/31/2015"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"03/01/2012"	"03/31/2012"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"01/01/2018"	"01/31/2018"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"02/01/2018"	"02/28/2018"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"10/01/2012"	"10/31/2012"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"12/01/2011"	"12/31/2011"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"03/01/2018"	"03/31/2018"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"04/01/2011"	"04/30/2011"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"09/01/2012"	"09/30/2012"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"11/01/2012"	"11/30/2012"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"06/01/2011"	"06/30/2011"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"05/01/2011"	"05/31/2011"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"01/01/2012"	"01/31/2012"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"08/01/2012"	"08/31/2012"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"10/01/2011"	"10/31/2011"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"12/01/2012"	"12/31/2012"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"11/01/2015"	"11/30/2015"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"01/01/2013"	"01/31/2013"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"05/01/2012"	"05/31/2012"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"04/01/2012"	"04/30/2012"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.44	"MGD"	"02/01/2012"	"02/29/2012"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	"VA0006408001"	5.44	6.87	"MGD"	"03/01/2016"	"03/31/2016"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	"VA0053317030"	0.04	1.457	"MGD"	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"
"VA0052655"	"ALBEMARLE US INC"	"VA0052655004"	0.2	1.6	"MGD"	"02/01/2017"	"02/28/2017"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	"VA0006408001"	5.44	6.84	"MGD"	"12/01/2017"	"12/31/2017"	"dmr_flag_desflow"
"VA0004880"	"VEOLIA JAMES RIVER PLANT"	"VA0004880001"	3.63	5.01	"MGD"	"02/01/2018"	"02/28/2018"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	"VA0053317043"	0.04	1.409	"MGD"	"02/01/2017"	"02/28/2017"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	"VA0053317043"	0.04	1.409	"MGD"	"04/01/2017"	"04/30/2017"	"dmr_flag_desflow"
"VA0004880"	"VEOLIA JAMES RIVER PLANT"	"VA0004880001"	3.63	4.99	"MGD"	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"
"VA0091324"	"DGIF - PAINT BANK FISH CULTURAL STATION"	"VA0091324001"	3.09	4.45	"MGD"	"12/01/2015"	"12/31/2015"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	"VA0053317043"	0.04	1.4	"MGD"	"03/01/2018"	"03/31/2018"	"dmr_flag_desflow"
"VA0091324"	"DGIF - PAINT BANK FISH CULTURAL STATION"	"VA0091324001"	3.09	4.44	"MGD"	"03/01/2017"	"03/31/2017"	"dmr_flag_desflow"
"VA0091251"	"COURSEY SPRINGS FISH CULTURAL STATION"	"VA0091251007"	11.52	12.87	"MGD"	"08/01/2016"	"08/31/2016"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451016"	0	1.3104	"MGD"	"11/01/2010"	"10/31/2011"	"dmr_flag_desflow"
"VA0052655"	"ALBEMARLE US INC"	"VA0052655004"	0.2	1.5	"MGD"	"01/01/2016"	"01/31/2016"	"dmr_flag_desflow"
"VA0090310"	"PHILPOTT DAM HYDROELECTRIC PLANT"	"VA0090310002"	0	1.3	"MGD"	"08/01/2017"	"08/31/2017"	"dmr_flag_desflow"
"VA0077828"	"COEBURN NORTON WISE REGIONAL WWTP"	"VA0077828001"	6.5	7.8	"MGD"	"02/01/2018"	"02/28/2018"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.296	"MGD"	"04/01/2013"	"04/30/2013"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	"VA0053317043"	0.04	1.319	"MGD"	"03/01/2016"	"03/31/2016"	"dmr_flag_desflow"
"VA0003115"	"WESTROCK CP LLC - WEST POINT"	"VA0003115001"	19	20.27	"MGD"	"01/01/2015"	"01/31/2015"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	"VA0006408001"	5.44	6.71	"MGD"	"09/01/2017"	"09/30/2017"	"dmr_flag_desflow"
"VA0005835"	"VDOT - I-564 TUNNEL FACILITY"	"VA0005835001"	0.0504	1.29085	"MGD"	"06/01/2017"	"06/30/2017"	"dmr_flag_desflow"
"VA0087696"	"MADISON WOOD PRESERVERS INCORPORATED"	"VA0087696001"	0	1.24	"MGD"	"11/01/2015"	"11/30/2015"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	"VA0006408001"	5.44	6.68	"MGD"	"06/01/2014"	"06/30/2014"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	"VA0006408001"	5.44	6.68	"MGD"	"02/01/2018"	"02/28/2018"	"dmr_flag_desflow"
"VA0003115"	"WESTROCK CP LLC - WEST POINT"	"VA0003115001"	19	20.23	"MGD"	"11/01/2011"	"11/30/2011"	"dmr_flag_desflow"
"VA0091324"	"DGIF - PAINT BANK FISH CULTURAL STATION"	"VA0091324001"	3.09	4.32	"MGD"	"10/01/2017"	"10/31/2017"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	"VA0006408001"	5.44	6.66	"MGD"	"01/01/2018"	"01/31/2018"	"dmr_flag_desflow"
"VA0004880"	"VEOLIA JAMES RIVER PLANT"	"VA0004880001"	3.63	4.84	"MGD"	"06/01/2017"	"06/30/2017"	"dmr_flag_desflow"
"VA0004880"	"VEOLIA JAMES RIVER PLANT"	"VA0004880001"	3.63	4.82	"MGD"	"11/01/2017"	"11/30/2017"	"dmr_flag_desflow"
"VA0024996"	"FALLING CREEK WWTP"	"VA0024996001"	12	13.18	"MGD"	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"
"VA0024996"	"FALLING CREEK WWTP"	"VA0024996004"	12	13.18	"MGD"	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"
"VA0002194"	"ACCUTEC BLADES INC"	"VA0002194003"	0.242	1.41	"MGD"	"08/01/2016"	"08/31/2016"	"dmr_flag_desflow"
"VA0002194"	"ACCUTEC BLADES INC"	"VA0002194003"	0.242	1.41	"MGD"	"01/01/2017"	"01/31/2017"	"dmr_flag_desflow"
"VA0003115"	"WESTROCK CP LLC - WEST POINT"	"VA0003115001"	19	20.16	"MGD"	"02/01/2014"	"02/28/2014"	"dmr_flag_desflow"
"VA0005851"	"DOWNTOWN ELIZABETH RIVER TUNNEL"	"VA0005851003"	0.22	1.38	"MGD"	"11/01/2016"	"11/30/2016"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451117"	0	1.152	"MGD"	"01/01/2015"	"12/31/2015"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	"VA0053317043"	0.04	1.19	"MGD"	"01/01/2016"	"01/31/2016"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	"VA0053317030"	0.04	1.19	"MGD"	"04/01/2016"	"04/30/2016"	"dmr_flag_desflow"
"VA0006483"	"GEORGIA PACIFIC WOOD PRODUCTS - EMPORIA - PLYWOOD"	"VA0006483001"	0.452	1.58	"MGD"	"01/01/2016"	"03/31/2016"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	5.7	"MGD"	"01/01/2017"	"01/31/2017"	"dmr_flag_desflow"
"VA0003018"	"PLAINS MARKETING LP YORKTOWN"	"VA0003018002"	6.3	7.4	"MGD"	"01/01/2011"	"01/31/2011"	"dmr_flag_desflow"
"VA0052655"	"ALBEMARLE US INC"	"VA0052655004"	0.2	1.3	"MGD"	"05/01/2016"	"05/31/2016"	"dmr_flag_desflow"
"VA0080837"	"GLEN CREEK WASTEWATER TREATMENT PLANT"	"VA0080837001"	0.2	1.3	"MGD"	"05/01/2016"	"05/31/2016"	"dmr_flag_desflow"
"VA0091286"	"BUFFALO SPRINGS TROUT FARM"	"VA0091286001"	2.8	3.9	"MGD"	"01/01/2018"	"03/31/2018"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	"VA0006408001"	5.44	6.53	"MGD"	"04/01/2018"	"04/30/2018"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	"VA0006408001"	5.44	6.52	"MGD"	"03/01/2018"	"03/31/2018"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	"VA0006408001"	5.44	6.51	"MGD"	"07/01/2017"	"07/31/2017"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	"VA0053317030"	0.04	1.102	"MGD"	"12/01/2015"	"12/31/2015"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	"VA0053317030"	0.04	1.1	"MGD"	"05/01/2018"	"05/31/2018"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	"VA0053317030"	0.04	1.1	"MGD"	"01/01/2018"	"01/31/2018"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	"VA0006408001"	5.44	6.5	"MGD"	"04/01/2017"	"04/30/2017"	"dmr_flag_desflow"
"VA0003115"	"WESTROCK CP LLC - WEST POINT"	"VA0003115001"	19	20.06	"MGD"	"11/01/2014"	"11/30/2014"	"dmr_flag_desflow"
"VA0003115"	"WESTROCK CP LLC - WEST POINT"	"VA0003115001"	19	20.06	"MGD"	"09/01/2014"	"09/30/2014"	"dmr_flag_desflow"
"VA0003115"	"WESTROCK CP LLC - WEST POINT"	"VA0003115001"	19	20.06	"MGD"	"10/01/2014"	"10/31/2014"	"dmr_flag_desflow"
"VA0004880"	"VEOLIA JAMES RIVER PLANT"	"VA0004880001"	3.63	4.68	"MGD"	"02/01/2017"	"02/28/2017"	"dmr_flag_desflow"
"VA0091324"	"DGIF - PAINT BANK FISH CULTURAL STATION"	"VA0091324001"	3.09	4.14	"MGD"	"10/01/2015"	"10/31/2015"	"dmr_flag_desflow"
"VA0091324"	"DGIF - PAINT BANK FISH CULTURAL STATION"	"VA0091324001"	3.09	4.12	"MGD"	"11/01/2015"	"11/30/2015"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	"VA0053317043"	0.04	1.067	"MGD"	"01/01/2017"	"01/31/2017"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	"VA0006408001"	5.44	6.46	"MGD"	"02/01/2015"	"02/28/2015"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	"VA0006408001"	5.44	6.45	"MGD"	"11/01/2017"	"11/30/2017"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.008	"MGD"	"05/01/2017"	"05/31/2017"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.008	"MGD"	"04/01/2017"	"04/30/2017"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.008	"MGD"	"12/01/2015"	"12/31/2015"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.008	"MGD"	"04/01/2016"	"04/30/2016"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.008	"MGD"	"03/01/2016"	"03/31/2016"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.008	"MGD"	"01/01/2014"	"01/31/2014"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.008	"MGD"	"06/01/2016"	"06/30/2016"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.008	"MGD"	"05/01/2013"	"05/31/2013"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.008	"MGD"	"09/01/2015"	"09/30/2015"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.008	"MGD"	"08/01/2014"	"08/31/2014"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.008	"MGD"	"09/01/2014"	"09/30/2014"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.008	"MGD"	"06/01/2014"	"06/30/2014"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.008	"MGD"	"11/01/2017"	"11/30/2017"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.008	"MGD"	"09/01/2016"	"09/30/2016"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.008	"MGD"	"10/01/2016"	"10/31/2016"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.008	"MGD"	"03/01/2014"	"03/31/2014"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451009"	0	1.008	"MGD"	"02/01/2014"	"02/28/2014"	"dmr_flag_desflow"
"VA0090654"	"GREENHOST INCORPORATED"	"VA0090654001"	0.5	1.508	"MGD"	"10/01/2016"	"10/31/2016"	"dmr_flag_desflow"
"VA0052655"	"ALBEMARLE US INC"	"VA0052655004"	0.2	1.2	"MGD"	"05/01/2018"	"05/31/2018"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	"VA0053317043"	0.04	1.028	"MGD"	"12/01/2016"	"12/31/2016"	"dmr_flag_desflow"
