"hydrocode"	"desflow"	"tsvalue"	"limit"	"tstime"	"tsendtime"	"varkey"	"vardesc"
"echo_VA0003018101"	NA	0.25	NA	"12/01/2012"	"12/31/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0003018101"	NA	0.25	NA	"05/01/2013"	"05/31/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004146303"	1089	0.25	NA	"03/01/2018"	"03/31/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0053317009"	0.04	0.25	NA	"05/01/2017"	"05/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092746001"	0.7	0.25	NA	"01/01/2018"	"03/31/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002071009"	300	0.246	NA	"10/01/2013"	"12/31/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0083097002"	1.735	0.246	NA	"01/01/2014"	"01/31/2014"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0003018001"	NA	0.24	NA	"01/01/2013"	"01/31/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0003018101"	NA	0.24	NA	"05/01/2012"	"05/31/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002071008"	300	0.23	NA	"01/01/2018"	"03/31/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004138004"	4.59	0.2246	NA	"07/01/2012"	"09/30/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0083097002"	1.735	0.223	NA	"02/01/2014"	"02/28/2014"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004103102"	971	0.216	NA	"03/01/2016"	"03/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092711007"	NA	0.216	NA	"07/01/2016"	"07/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0083097002"	1.735	0.211	NA	"02/01/2018"	"02/28/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0053317009"	0.04	0.21	NA	"02/01/2018"	"02/28/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0053317009"	0.04	0.21	NA	"03/01/2018"	"03/31/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0089541021"	0	0.205	NA	"04/01/2018"	"04/30/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0003018001"	NA	0.2	NA	"03/01/2012"	"03/31/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0003018001"	NA	0.2	NA	"05/01/2012"	"05/31/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0003018001"	NA	0.2	NA	"12/01/2012"	"12/31/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0083097002"	1.735	0.2	NA	"09/01/2012"	"09/30/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002160013"	4.51	0.196	NA	"02/01/2016"	"02/29/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0083097002"	1.735	0.195	NA	"05/01/2015"	"05/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0003018101"	NA	0.19	NA	"04/01/2013"	"04/30/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0053317009"	0.04	0.19	NA	"04/01/2018"	"04/30/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0083097002"	1.735	0.189	NA	"03/01/2017"	"03/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0053317039"	0.04	0.188	NA	"12/01/2015"	"12/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002151016"	0.0033	0.1824	NA	"04/01/2012"	"04/30/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0053317039"	0.04	0.17	NA	"12/01/2017"	"12/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002160013"	4.51	0.169	NA	"10/01/2013"	"10/31/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092894001"	0.153	0.169	NA	"07/01/2016"	"07/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092894001"	0.153	0.169	NA	"08/01/2017"	"08/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092894001"	0.153	0.169	NA	"10/01/2016"	"10/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092894001"	0.153	0.169	NA	"04/01/2017"	"04/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002160013"	4.51	0.166	NA	"05/01/2018"	"05/31/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0053317039"	0.04	0.166	NA	"10/01/2016"	"10/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002160013"	4.51	0.16	NA	"09/01/2016"	"09/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002160013"	4.51	0.156	NA	"05/01/2012"	"05/31/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002160013"	4.51	0.151	NA	"06/01/2014"	"06/30/2014"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002160013"	4.51	0.143	NA	"06/01/2017"	"06/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002160013"	4.51	0.143	NA	"01/01/2018"	"01/31/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0052906902"	0.05	0.144	NA	"01/01/2018"	"03/31/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004138004"	4.59	0.1356	NA	"04/01/2012"	"06/30/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004138004"	4.59	0.1356	NA	"01/01/2012"	"03/31/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0083097002"	1.735	0.134	NA	"05/01/2011"	"05/31/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090108"	2170	0.13392	NA	"11/01/2012"	"11/30/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002160013"	4.51	0.13	NA	"09/01/2014"	"09/30/2014"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0003018001"	NA	0.13	NA	"04/01/2013"	"04/30/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0050351001"	0.2	0.13	NA	"12/01/2015"	"12/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0053317040"	0.04	0.13	NA	"10/01/2016"	"10/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090743001"	0.311	0.1298	NA	"12/01/2015"	"12/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090743001"	0.311	0.1292	NA	"01/01/2016"	"01/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092908001"	0.143	0.1275	NA	"04/01/2017"	"04/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092908001"	0.143	0.1275	NA	"10/01/2016"	"10/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092908001"	0.143	0.1275	NA	"06/01/2016"	"06/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092908001"	0.143	0.1275	NA	"08/01/2017"	"08/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0072354002"	1.44	0.125	NA	"08/01/2016"	"08/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090743001"	0.311	0.123	NA	"10/01/2015"	"10/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090743001"	0.311	0.1194	NA	"11/01/2015"	"11/30/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002160013"	4.51	0.117	NA	"06/01/2016"	"06/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0083097002"	1.735	0.113	NA	"12/01/2012"	"12/31/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0000248402"	1.07	0.108	NA	"08/01/2011"	"08/31/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0000248402"	1.07	0.108	NA	"12/01/2011"	"12/31/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090115"	2170	0.108	NA	"08/01/2011"	"01/31/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0001490001"	0.054	0.1068	NA	"02/01/2016"	"02/29/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004101"	NA	0.102	NA	"05/01/2012"	"05/31/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004101"	NA	0.102	NA	"09/01/2011"	"09/30/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004138004"	4.59	0.1011	NA	"07/01/2015"	"09/30/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090981004"	0.06	0.101	NA	"02/01/2017"	"02/28/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0001490001"	0.054	0.0999	NA	"11/01/2015"	"11/30/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0000370002"	357	0.096	NA	"07/01/2016"	"07/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004101"	NA	0.095	NA	"08/01/2011"	"08/31/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002160013"	4.51	0.094	NA	"05/01/2014"	"05/31/2014"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0083097102"	1.735	0.093	NA	"11/01/2017"	"11/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090108"	2170	0.0929	NA	"11/01/2015"	"11/30/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0000248402"	1.07	0.0907	NA	"03/01/2011"	"03/31/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0003018101"	NA	0.09	NA	"01/01/2013"	"01/31/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090119"	2170	0.09	NA	"02/01/2011"	"07/31/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090119"	2170	0.09	NA	"08/01/2015"	"01/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090119"	2170	0.09	NA	"08/01/2012"	"01/31/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090119"	2170	0.09	NA	"02/01/2014"	"07/31/2014"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090119"	2170	0.09	NA	"01/01/2017"	"06/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0089486001"	0.0576	0.089609	NA	"01/01/2016"	"03/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002160013"	4.51	0.089	NA	"04/01/2013"	"04/30/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002160013"	4.51	0.087	NA	"06/01/2013"	"06/30/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0083097102"	1.735	0.087	NA	"12/01/2017"	"12/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004138004"	4.59	0.086	NA	"04/01/2013"	"06/30/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004101"	NA	0.084	NA	"03/01/2012"	"03/31/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004101"	NA	0.084	NA	"07/01/2011"	"07/31/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0083097002"	1.735	0.084	NA	"04/01/2018"	"04/30/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004101"	NA	0.083	NA	"02/01/2011"	"02/28/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004101"	NA	0.083	NA	"07/01/2012"	"07/31/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0083097102"	1.735	0.083	NA	"01/01/2018"	"01/31/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090981004"	0.06	0.082	NA	"07/01/2017"	"07/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092436101"	3.6	0.082	NA	"10/01/2015"	"12/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002160013"	4.51	0.081	NA	"06/01/2012"	"06/30/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0000248402"	1.07	0.0806	NA	"04/01/2012"	"04/30/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0003344001"	NA	0.08	NA	"07/01/2016"	"07/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090981004"	0.06	0.08	NA	"03/01/2017"	"03/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0083097002"	1.735	0.078	NA	"05/01/2018"	"05/31/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004101"	NA	0.077	NA	"02/01/2012"	"02/29/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004101"	NA	0.074	NA	"03/01/2011"	"03/31/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004101"	NA	0.072	NA	"06/01/2011"	"06/30/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0091332002"	33.5	0.072	NA	"01/01/2017"	"12/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004101"	NA	0.071	NA	"01/01/2012"	"01/31/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0003018001"	NA	0.07	NA	"06/01/2013"	"06/30/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0000248402"	1.07	0.0661	NA	"09/01/2011"	"09/30/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0083097002"	1.735	0.066	NA	"06/01/2011"	"06/30/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002160013"	4.51	0.065	NA	"03/01/2017"	"03/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0063037001"	0.004	0.065	0.004	"04/01/2016"	"04/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002160013"	4.51	0.063	NA	"03/01/2011"	"03/31/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0062189001"	0.086	0.063	0.086	"05/01/2018"	"05/31/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004101"	NA	0.061	NA	"04/01/2012"	"04/30/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090981004"	0.06	0.06	NA	"02/01/2016"	"02/29/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0005860003"	0.004	0.0594	NA	"10/01/2017"	"10/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092746001"	0.7	0.0586	NA	"07/01/2014"	"09/30/2014"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004101"	NA	0.058	NA	"05/01/2011"	"05/31/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0001678001"	NA	0.057	NA	"01/01/2013"	"01/31/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0001678001"	NA	0.056	NA	"12/01/2012"	"12/31/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004101"	NA	0.055	NA	"06/01/2012"	"06/30/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0062189001"	0.086	0.055	0.086	"12/01/2017"	"12/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0062189001"	0.086	0.055	0.086	"04/01/2018"	"04/30/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0083097102"	1.735	0.055	NA	"02/01/2018"	"02/28/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0000248402"	1.07	0.0547	NA	"02/01/2011"	"02/28/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0062189001"	0.086	0.054	0.086	"06/01/2017"	"06/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0001490001"	0.054	0.0528	NA	"12/01/2015"	"12/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002160013"	4.51	0.052	NA	"09/01/2011"	"09/30/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0062189001"	0.086	0.052	0.086	"08/01/2017"	"08/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092746001"	0.7	0.0514	NA	"04/01/2014"	"06/30/2014"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002160013"	4.51	0.051	NA	"04/01/2011"	"04/30/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0000248402"	1.07	0.0504	NA	"07/01/2011"	"07/31/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004101"	NA	0.05	NA	"10/01/2011"	"10/31/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004101"	NA	0.05	NA	"01/01/2011"	"01/31/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0050351001"	0.2	0.05	NA	"07/01/2017"	"07/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090108"	2170	0.049318	NA	"08/01/2011"	"08/31/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004138004"	4.59	0.0492	NA	"01/01/2015"	"03/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004138004"	4.59	0.0492	NA	"10/01/2012"	"12/31/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092746001"	0.7	0.0491	NA	"01/01/2014"	"03/31/2014"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004101"	NA	0.049	NA	"04/01/2011"	"04/30/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092746001"	0.7	0.049	NA	"10/01/2013"	"12/31/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004101"	NA	0.048	NA	"06/01/2013"	"06/30/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002160013"	4.51	0.048	NA	"01/01/2014"	"01/31/2014"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0024431001"	0.025	0.048	0.025	"07/01/2016"	"07/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0062189001"	0.086	0.048	0.086	"05/01/2017"	"05/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0062189001"	0.086	0.048	0.086	"11/01/2017"	"11/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002160013"	4.51	0.047	NA	"08/01/2012"	"08/31/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004101"	NA	0.045	NA	"11/01/2011"	"11/30/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004101"	NA	0.044	NA	"11/01/2012"	"11/30/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0001678001"	NA	0.044	NA	"11/01/2012"	"11/30/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092711002"	NA	0.0432	NA	"02/01/2016"	"02/29/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092711002"	NA	0.0432	NA	"03/01/2016"	"03/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092711002"	NA	0.0432	NA	"12/01/2015"	"12/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092711002"	NA	0.0432	NA	"05/01/2016"	"05/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090114"	2170	0.0429	NA	"02/01/2012"	"07/31/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090114"	2170	0.0429	NA	"08/01/2010"	"01/31/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
