"bundle"	"name"	"ftype"	"hydrocode"	"fstatus"	"field_dh_from_entity"	"field_dh_to_entity"
"conveyance"	"VA0004103 TO VA0004103003"	"water_transfer"	"vahydro_VA0004103_VA0004103003"	"active"	"vahydro_VA0004103003"	"echo_VA0004103003"
"conveyance"	"VA0004103 TO VA0004103004"	"water_transfer"	"vahydro_VA0004103_VA0004103004"	"active"	"vahydro_VA0004103004"	"echo_VA0004103004"
"conveyance"	"VA0004103 TO VA0004103005"	"water_transfer"	"vahydro_VA0004103_VA0004103005"	"inactive"	"vahydro_VA0004103005"	"echo_VA0004103005"
"conveyance"	"VA0004103 TO VA0004103006"	"water_transfer"	"vahydro_VA0004103_VA0004103006"	"inactive"	"vahydro_VA0004103006"	"echo_VA0004103006"
"conveyance"	"VA0004103 TO VA0004103007"	"water_transfer"	"vahydro_VA0004103_VA0004103007"	"inactive"	"vahydro_VA0004103007"	"echo_VA0004103007"
"conveyance"	"VA0004103 TO VA0004103008"	"water_transfer"	"vahydro_VA0004103_VA0004103008"	"inactive"	"vahydro_VA0004103008"	"echo_VA0004103008"
"conveyance"	"VA0004103 TO VA0004103009"	"water_transfer"	"vahydro_VA0004103_VA0004103009"	"inactive"	"vahydro_VA0004103009"	"echo_VA0004103009"
"conveyance"	"VA0004103 TO VA0004103010"	"water_transfer"	"vahydro_VA0004103_VA0004103010"	"inactive"	"vahydro_VA0004103010"	"echo_VA0004103010"
"conveyance"	"VA0004103 TO VA0004103011"	"water_transfer"	"vahydro_VA0004103_VA0004103011"	"inactive"	"vahydro_VA0004103011"	"echo_VA0004103011"
"conveyance"	"VA0004103 TO VA0004103012"	"water_transfer"	"vahydro_VA0004103_VA0004103012"	"inactive"	"vahydro_VA0004103012"	"echo_VA0004103012"
"conveyance"	"VA0004103 TO VA0004103013"	"water_transfer"	"vahydro_VA0004103_VA0004103013"	"inactive"	"vahydro_VA0004103013"	"echo_VA0004103013"
"conveyance"	"VA0004103 TO VA0004103014"	"water_transfer"	"vahydro_VA0004103_VA0004103014"	"inactive"	"vahydro_VA0004103014"	"echo_VA0004103014"
"conveyance"	"VA0004103 TO VA0004103015"	"water_transfer"	"vahydro_VA0004103_VA0004103015"	"inactive"	"vahydro_VA0004103015"	"echo_VA0004103015"
"conveyance"	"VA0004103 TO VA0004103016"	"water_transfer"	"vahydro_VA0004103_VA0004103016"	"inactive"	"vahydro_VA0004103016"	"echo_VA0004103016"
"conveyance"	"VA0004103 TO VA0004103101"	"water_transfer"	"vahydro_VA0004103_VA0004103101"	"active"	"vahydro_VA0004103101"	"echo_VA0004103101"
"conveyance"	"VA0004103 TO VA0004103102"	"water_transfer"	"vahydro_VA0004103_VA0004103102"	"active"	"vahydro_VA0004103102"	"echo_VA0004103102"
"conveyance"	"VA0004103 TO VA0004103103"	"water_transfer"	"vahydro_VA0004103_VA0004103103"	"active"	"vahydro_VA0004103103"	"echo_VA0004103103"
"conveyance"	"VA0004103 TO VA0004103104"	"water_transfer"	"vahydro_VA0004103_VA0004103104"	"active"	"vahydro_VA0004103104"	"echo_VA0004103104"
"conveyance"	"VA0004103 TO VA0004103105"	"water_transfer"	"vahydro_VA0004103_VA0004103105"	"inactive"	"vahydro_VA0004103105"	"echo_VA0004103105"
"conveyance"	"VA0004103 TO VA0004103106"	"water_transfer"	"vahydro_VA0004103_VA0004103106"	"inactive"	"vahydro_VA0004103106"	"echo_VA0004103106"
"conveyance"	"VA0004103 TO VA0004103107"	"water_transfer"	"vahydro_VA0004103_VA0004103107"	"inactive"	"vahydro_VA0004103107"	"echo_VA0004103107"
"conveyance"	"VA0004103 TO VA0004103108"	"water_transfer"	"vahydro_VA0004103_VA0004103108"	"inactive"	"vahydro_VA0004103108"	"echo_VA0004103108"
"conveyance"	"VA0004103 TO VA0004103109"	"water_transfer"	"vahydro_VA0004103_VA0004103109"	"inactive"	"vahydro_VA0004103109"	"echo_VA0004103109"
"conveyance"	"VA0004103 TO VA0004103110"	"water_transfer"	"vahydro_VA0004103_VA0004103110"	"inactive"	"vahydro_VA0004103110"	"echo_VA0004103110"
"conveyance"	"VA0004103 TO VA0004103111"	"water_transfer"	"vahydro_VA0004103_VA0004103111"	"inactive"	"vahydro_VA0004103111"	"echo_VA0004103111"
"conveyance"	"VA0004103 TO VA0004103112"	"water_transfer"	"vahydro_VA0004103_VA0004103112"	"inactive"	"vahydro_VA0004103112"	"echo_VA0004103112"
"conveyance"	"VA0004103 TO VA0004103202"	"water_transfer"	"vahydro_VA0004103_VA0004103202"	"inactive"	"vahydro_VA0004103202"	"echo_VA0004103202"
"conveyance"	"VA0004103 TO VA0004103203"	"water_transfer"	"vahydro_VA0004103_VA0004103203"	"inactive"	"vahydro_VA0004103203"	"echo_VA0004103203"
"conveyance"	"VA0004103 TO VA0004103204"	"water_transfer"	"vahydro_VA0004103_VA0004103204"	"inactive"	"vahydro_VA0004103204"	"echo_VA0004103204"
"conveyance"	"VA0004103 TO VA0004103205"	"water_transfer"	"vahydro_VA0004103_VA0004103205"	"inactive"	"vahydro_VA0004103205"	"echo_VA0004103205"
"conveyance"	"VA0004138 TO VA0004138001"	"water_transfer"	"vahydro_VA0004138_VA0004138001"	"active"	"vahydro_VA0004138001"	"echo_VA0004138001"
"conveyance"	"VA0004138 TO VA0004138004"	"water_transfer"	"vahydro_VA0004138_VA0004138004"	"active"	"vahydro_VA0004138004"	"echo_VA0004138004"
"conveyance"	"VA0004138 TO VA0004138202"	"water_transfer"	"vahydro_VA0004138_VA0004138202"	"active"	"vahydro_VA0004138202"	"echo_VA0004138202"
"conveyance"	"VA0004138 TO VA0004138203"	"water_transfer"	"vahydro_VA0004138_VA0004138203"	"active"	"vahydro_VA0004138203"	"echo_VA0004138203"
"conveyance"	"VA0004138 TO VA0004138501"	"water_transfer"	"vahydro_VA0004138_VA0004138501"	"active"	"vahydro_VA0004138501"	"echo_VA0004138501"
"conveyance"	"VA0004138 TO VA0004138502"	"water_transfer"	"vahydro_VA0004138_VA0004138502"	"active"	"vahydro_VA0004138502"	"echo_VA0004138502"
"conveyance"	"VA0004138 TO VA0004138503"	"water_transfer"	"vahydro_VA0004138_VA0004138503"	"active"	"vahydro_VA0004138503"	"echo_VA0004138503"
"conveyance"	"VA0004138 TO VA0004138504"	"water_transfer"	"vahydro_VA0004138_VA0004138504"	"active"	"vahydro_VA0004138504"	"echo_VA0004138504"
"conveyance"	"VA0004138 TO VA0004138505"	"water_transfer"	"vahydro_VA0004138_VA0004138505"	"active"	"vahydro_VA0004138505"	"echo_VA0004138505"
"conveyance"	"VA0004138 TO VA0004138999"	"water_transfer"	"vahydro_VA0004138_VA0004138999"	"active"	"vahydro_VA0004138999"	"echo_VA0004138999"
"conveyance"	"VA0004146 TO VA0004146001"	"water_transfer"	"vahydro_VA0004146_VA0004146001"	"active"	"vahydro_VA0004146001"	"echo_VA0004146001"
"conveyance"	"VA0004146 TO VA0004146002"	"water_transfer"	"vahydro_VA0004146_VA0004146002"	"active"	"vahydro_VA0004146002"	"echo_VA0004146002"
"conveyance"	"VA0004146 TO VA0004146003"	"water_transfer"	"vahydro_VA0004146_VA0004146003"	"active"	"vahydro_VA0004146003"	"echo_VA0004146003"
"conveyance"	"VA0004146 TO VA0004146004"	"water_transfer"	"vahydro_VA0004146_VA0004146004"	"active"	"vahydro_VA0004146004"	"echo_VA0004146004"
"conveyance"	"VA0004146 TO VA0004146005"	"water_transfer"	"vahydro_VA0004146_VA0004146005"	"active"	"vahydro_VA0004146005"	"echo_VA0004146005"
"conveyance"	"VA0004146 TO VA0004146401"	"water_transfer"	"vahydro_VA0004146_VA0004146401"	"active"	"vahydro_VA0004146401"	"echo_VA0004146401"
"conveyance"	"VA0004146 TO VA0004146402"	"water_transfer"	"vahydro_VA0004146_VA0004146402"	"active"	"vahydro_VA0004146402"	"echo_VA0004146402"
"conveyance"	"VA0004162 TO VA0004162001"	"water_transfer"	"vahydro_VA0004162_VA0004162001"	"active"	"vahydro_VA0004162001"	"echo_VA0004162001"
"conveyance"	"VA0004162 TO VA0004162002"	"water_transfer"	"vahydro_VA0004162_VA0004162002"	"inactive"	"vahydro_VA0004162002"	"echo_VA0004162002"
"conveyance"	"VA0004162 TO VA0004162006"	"water_transfer"	"vahydro_VA0004162_VA0004162006"	"inactive"	"vahydro_VA0004162006"	"echo_VA0004162006"
"conveyance"	"VA0004162 TO VA0004162007"	"water_transfer"	"vahydro_VA0004162_VA0004162007"	"inactive"	"vahydro_VA0004162007"	"echo_VA0004162007"
"conveyance"	"VA0004162 TO VA0004162008"	"water_transfer"	"vahydro_VA0004162_VA0004162008"	"inactive"	"vahydro_VA0004162008"	"echo_VA0004162008"
"conveyance"	"VA0004162 TO VA0004162009"	"water_transfer"	"vahydro_VA0004162_VA0004162009"	"inactive"	"vahydro_VA0004162009"	"echo_VA0004162009"
"conveyance"	"VA0004162 TO VA0004162010"	"water_transfer"	"vahydro_VA0004162_VA0004162010"	"inactive"	"vahydro_VA0004162010"	"echo_VA0004162010"
"conveyance"	"VA0004162 TO VA0004162011"	"water_transfer"	"vahydro_VA0004162_VA0004162011"	"inactive"	"vahydro_VA0004162011"	"echo_VA0004162011"
"conveyance"	"VA0004162 TO VA0004162012"	"water_transfer"	"vahydro_VA0004162_VA0004162012"	"inactive"	"vahydro_VA0004162012"	"echo_VA0004162012"
"conveyance"	"VA0004162 TO VA0004162013"	"water_transfer"	"vahydro_VA0004162_VA0004162013"	"inactive"	"vahydro_VA0004162013"	"echo_VA0004162013"
"conveyance"	"VA0004162 TO VA0004162014"	"water_transfer"	"vahydro_VA0004162_VA0004162014"	"inactive"	"vahydro_VA0004162014"	"echo_VA0004162014"
"conveyance"	"VA0004162 TO VA0004162103"	"water_transfer"	"vahydro_VA0004162_VA0004162103"	"active"	"vahydro_VA0004162103"	"echo_VA0004162103"
"conveyance"	"VA0004383 TO VA0004383012"	"water_transfer"	"vahydro_VA0004383_VA0004383012"	"active"	"vahydro_VA0004383012"	"echo_VA0004383012"
"conveyance"	"VA0004383 TO VA0004383013"	"water_transfer"	"vahydro_VA0004383_VA0004383013"	"active"	"vahydro_VA0004383013"	"echo_VA0004383013"
"conveyance"	"VA0004383 TO VA0004383014"	"water_transfer"	"vahydro_VA0004383_VA0004383014"	"inactive"	"vahydro_VA0004383014"	"echo_VA0004383014"
"conveyance"	"VA0004383 TO VA0004383015"	"water_transfer"	"vahydro_VA0004383_VA0004383015"	"inactive"	"vahydro_VA0004383015"	"echo_VA0004383015"
"conveyance"	"VA0004383 TO VA0004383017"	"water_transfer"	"vahydro_VA0004383_VA0004383017"	"inactive"	"vahydro_VA0004383017"	"echo_VA0004383017"
"conveyance"	"VA0004383 TO VA0004383018"	"water_transfer"	"vahydro_VA0004383_VA0004383018"	"inactive"	"vahydro_VA0004383018"	"echo_VA0004383018"
"conveyance"	"VA0004383 TO VA0004383019"	"water_transfer"	"vahydro_VA0004383_VA0004383019"	"inactive"	"vahydro_VA0004383019"	"echo_VA0004383019"
"conveyance"	"VA0004383 TO VA0004383020"	"water_transfer"	"vahydro_VA0004383_VA0004383020"	"inactive"	"vahydro_VA0004383020"	"echo_VA0004383020"
"conveyance"	"VA0004383 TO VA0004383021"	"water_transfer"	"vahydro_VA0004383_VA0004383021"	"inactive"	"vahydro_VA0004383021"	"echo_VA0004383021"
"conveyance"	"VA0004383 TO VA0004383023"	"water_transfer"	"vahydro_VA0004383_VA0004383023"	"inactive"	"vahydro_VA0004383023"	"echo_VA0004383023"
"conveyance"	"VA0004383 TO VA0004383024"	"water_transfer"	"vahydro_VA0004383_VA0004383024"	"inactive"	"vahydro_VA0004383024"	"echo_VA0004383024"
"conveyance"	"VA0004383 TO VA0004383025"	"water_transfer"	"vahydro_VA0004383_VA0004383025"	"inactive"	"vahydro_VA0004383025"	"echo_VA0004383025"
"conveyance"	"VA0004383 TO VA0004383026"	"water_transfer"	"vahydro_VA0004383_VA0004383026"	"inactive"	"vahydro_VA0004383026"	"echo_VA0004383026"
"conveyance"	"VA0004383 TO VA0004383027"	"water_transfer"	"vahydro_VA0004383_VA0004383027"	"inactive"	"vahydro_VA0004383027"	"echo_VA0004383027"
"conveyance"	"VA0004383 TO VA0004383030"	"water_transfer"	"vahydro_VA0004383_VA0004383030"	"inactive"	"vahydro_VA0004383030"	"echo_VA0004383030"
"conveyance"	"VA0004383 TO VA0004383913"	"water_transfer"	"vahydro_VA0004383_VA0004383913"	"inactive"	"vahydro_VA0004383913"	"echo_VA0004383913"
"conveyance"	"VA0004383 TO VA0004383914"	"water_transfer"	"vahydro_VA0004383_VA0004383914"	"inactive"	"vahydro_VA0004383914"	"echo_VA0004383914"
"conveyance"	"VA0004383 TO VA0004383915"	"water_transfer"	"vahydro_VA0004383_VA0004383915"	"inactive"	"vahydro_VA0004383915"	"echo_VA0004383915"
"conveyance"	"VA0002160 TO VA0002160101"	"water_transfer"	"vahydro_VA0002160_VA0002160101"	"active"	"vahydro_VA0002160101"	"echo_VA0002160101"
"conveyance"	"VA0002160 TO VA0002160901"	"water_transfer"	"vahydro_VA0002160_VA0002160901"	"inactive"	"vahydro_VA0002160901"	"echo_VA0002160901"
"conveyance"	"VA0002160 TO VA0002160911"	"water_transfer"	"vahydro_VA0002160_VA0002160911"	"inactive"	"vahydro_VA0002160911"	"echo_VA0002160911"
"conveyance"	"VA0002160 TO VA0002160913"	"water_transfer"	"vahydro_VA0002160_VA0002160913"	"inactive"	"vahydro_VA0002160913"	"echo_VA0002160913"
"conveyance"	"VA0002178 TO VA0002178001"	"water_transfer"	"vahydro_VA0002178_VA0002178001"	"active"	"vahydro_VA0002178001"	"echo_VA0002178001"
"conveyance"	"VA0002178 TO VA0002178101"	"water_transfer"	"vahydro_VA0002178_VA0002178101"	"active"	"vahydro_VA0002178101"	"echo_VA0002178101"
"conveyance"	"VA0002178 TO VA0002178102"	"water_transfer"	"vahydro_VA0002178_VA0002178102"	"active"	"vahydro_VA0002178102"	"echo_VA0002178102"
"conveyance"	"VA0002194 TO VA0002194001"	"water_transfer"	"vahydro_VA0002194_VA0002194001"	"active"	"vahydro_VA0002194001"	"echo_VA0002194001"
"conveyance"	"VA0002194 TO VA0002194003"	"water_transfer"	"vahydro_VA0002194_VA0002194003"	"active"	"vahydro_VA0002194003"	"echo_VA0002194003"
"conveyance"	"VA0002283 TO VA0002283001"	"water_transfer"	"vahydro_VA0002283_VA0002283001"	"active"	"vahydro_VA0002283001"	"echo_VA0002283001"
"conveyance"	"VA0002283 TO VA0002283002"	"water_transfer"	"vahydro_VA0002283_VA0002283002"	"active"	"vahydro_VA0002283002"	"echo_VA0002283002"
"conveyance"	"VA0002313 TO VA0002313001"	"water_transfer"	"vahydro_VA0002313_VA0002313001"	"active"	"vahydro_VA0002313001"	"echo_VA0002313001"
"conveyance"	"VA0002313 TO VA0002313002"	"water_transfer"	"vahydro_VA0002313_VA0002313002"	"inactive"	"vahydro_VA0002313002"	"echo_VA0002313002"
"conveyance"	"VA0002313 TO VA0002313101"	"water_transfer"	"vahydro_VA0002313_VA0002313101"	"active"	"vahydro_VA0002313101"	"echo_VA0002313101"
"conveyance"	"VA0002313 TO VA0002313102"	"water_transfer"	"vahydro_VA0002313_VA0002313102"	"active"	"vahydro_VA0002313102"	"echo_VA0002313102"
"conveyance"	"VA0002402 TO VA0002402001"	"water_transfer"	"vahydro_VA0002402_VA0002402001"	"active"	"vahydro_VA0002402001"	"echo_VA0002402001"
"conveyance"	"VA0002585 TO VA0002585001"	"water_transfer"	"vahydro_VA0002585_VA0002585001"	"active"	"vahydro_VA0002585001"	"echo_VA0002585001"
"conveyance"	"VA0002585 TO VA0002585002"	"water_transfer"	"vahydro_VA0002585_VA0002585002"	"inactive"	"vahydro_VA0002585002"	"echo_VA0002585002"
"conveyance"	"VA0002585 TO VA0002585003"	"water_transfer"	"vahydro_VA0002585_VA0002585003"	"inactive"	"vahydro_VA0002585003"	"echo_VA0002585003"
"conveyance"	"VA0002585 TO VA0002585004"	"water_transfer"	"vahydro_VA0002585_VA0002585004"	"inactive"	"vahydro_VA0002585004"	"echo_VA0002585004"
"conveyance"	"VA0002585 TO VA0002585005"	"water_transfer"	"vahydro_VA0002585_VA0002585005"	"inactive"	"vahydro_VA0002585005"	"echo_VA0002585005"
"conveyance"	"VA0002585 TO VA0002585006"	"water_transfer"	"vahydro_VA0002585_VA0002585006"	"inactive"	"vahydro_VA0002585006"	"echo_VA0002585006"
"conveyance"	"VA0002585 TO VA0002585007"	"water_transfer"	"vahydro_VA0002585_VA0002585007"	"active"	"vahydro_VA0002585007"	"echo_VA0002585007"
"conveyance"	"VA0002585 TO VA0002585008"	"water_transfer"	"vahydro_VA0002585_VA0002585008"	"active"	"vahydro_VA0002585008"	"echo_VA0002585008"
"conveyance"	"VA0002585 TO VA0002585009"	"water_transfer"	"vahydro_VA0002585_VA0002585009"	"active"	"vahydro_VA0002585009"	"echo_VA0002585009"
"conveyance"	"VA0002674 TO VA0002674001"	"water_transfer"	"vahydro_VA0002674_VA0002674001"	"active"	"vahydro_VA0002674001"	"echo_VA0002674001"
"conveyance"	"VA0002771 TO VA0002771001"	"water_transfer"	"vahydro_VA0002771_VA0002771001"	"active"	"vahydro_VA0002771001"	"echo_VA0002771001"
"conveyance"	"VA0002780 TO VA0002780001"	"water_transfer"	"vahydro_VA0002780_VA0002780001"	"active"	"vahydro_VA0002780001"	"echo_VA0002780001"
"conveyance"	"VA0003018 TO VA0003018002"	"water_transfer"	"vahydro_VA0003018_VA0003018002"	"active"	"vahydro_VA0003018002"	"echo_VA0003018002"
"conveyance"	"VA0003018 TO VA0003018004"	"water_transfer"	"vahydro_VA0003018_VA0003018004"	"inactive"	"vahydro_VA0003018004"	"echo_VA0003018004"
"conveyance"	"VA0003018 TO VA0003018005"	"water_transfer"	"vahydro_VA0003018_VA0003018005"	"inactive"	"vahydro_VA0003018005"	"echo_VA0003018005"
"conveyance"	"VA0003026 TO VA0003026002"	"water_transfer"	"vahydro_VA0003026_VA0003026002"	"active"	"vahydro_VA0003026002"	"echo_VA0003026002"
"conveyance"	"VA0003026 TO VA0003026003"	"water_transfer"	"vahydro_VA0003026_VA0003026003"	"active"	"vahydro_VA0003026003"	"echo_VA0003026003"
"conveyance"	"VA0003026 TO VA0003026005"	"water_transfer"	"vahydro_VA0003026_VA0003026005"	"inactive"	"vahydro_VA0003026005"	"echo_VA0003026005"
"conveyance"	"VA0003026 TO VA0003026012"	"water_transfer"	"vahydro_VA0003026_VA0003026012"	"inactive"	"vahydro_VA0003026012"	"echo_VA0003026012"
"conveyance"	"VA0003026 TO VA0003026014"	"water_transfer"	"vahydro_VA0003026_VA0003026014"	"inactive"	"vahydro_VA0003026014"	"echo_VA0003026014"
"conveyance"	"VA0003026 TO VA0003026015"	"water_transfer"	"vahydro_VA0003026_VA0003026015"	"inactive"	"vahydro_VA0003026015"	"echo_VA0003026015"
"conveyance"	"VA0003026 TO VA0003026017"	"water_transfer"	"vahydro_VA0003026_VA0003026017"	"inactive"	"vahydro_VA0003026017"	"echo_VA0003026017"
"conveyance"	"VA0003026 TO VA0003026018"	"water_transfer"	"vahydro_VA0003026_VA0003026018"	"inactive"	"vahydro_VA0003026018"	"echo_VA0003026018"
"conveyance"	"VA0003026 TO VA0003026021"	"water_transfer"	"vahydro_VA0003026_VA0003026021"	"inactive"	"vahydro_VA0003026021"	"echo_VA0003026021"
"conveyance"	"VA0003026 TO VA0003026022"	"water_transfer"	"vahydro_VA0003026_VA0003026022"	"inactive"	"vahydro_VA0003026022"	"echo_VA0003026022"
"conveyance"	"VA0003026 TO VA0003026023"	"water_transfer"	"vahydro_VA0003026_VA0003026023"	"inactive"	"vahydro_VA0003026023"	"echo_VA0003026023"
"conveyance"	"VA0003026 TO VA0003026025"	"water_transfer"	"vahydro_VA0003026_VA0003026025"	"inactive"	"vahydro_VA0003026025"	"echo_VA0003026025"
"conveyance"	"VA0003026 TO VA0003026028"	"water_transfer"	"vahydro_VA0003026_VA0003026028"	"inactive"	"vahydro_VA0003026028"	"echo_VA0003026028"
"conveyance"	"VA0003026 TO VA0003026301"	"water_transfer"	"vahydro_VA0003026_VA0003026301"	"active"	"vahydro_VA0003026301"	"echo_VA0003026301"
"conveyance"	"VA0003026 TO VA0003026555"	"water_transfer"	"vahydro_VA0003026_VA0003026555"	"inactive"	"vahydro_VA0003026555"	"echo_VA0003026555"
"conveyance"	"VA0003026 TO VA0003026999"	"water_transfer"	"vahydro_VA0003026_VA0003026999"	"inactive"	"vahydro_VA0003026999"	"echo_VA0003026999"
"conveyance"	"VA0003077 TO VA0003077001"	"water_transfer"	"vahydro_VA0003077_VA0003077001"	"active"	"vahydro_VA0003077001"	"echo_VA0003077001"
"conveyance"	"VA0003077 TO VA0003077002"	"water_transfer"	"vahydro_VA0003077_VA0003077002"	"active"	"vahydro_VA0003077002"	"echo_VA0003077002"
"conveyance"	"VA0003077 TO VA0003077003"	"water_transfer"	"vahydro_VA0003077_VA0003077003"	"active"	"vahydro_VA0003077003"	"echo_VA0003077003"
"conveyance"	"VA0003077 TO VA0003077004"	"water_transfer"	"vahydro_VA0003077_VA0003077004"	"inactive"	"vahydro_VA0003077004"	"echo_VA0003077004"
"conveyance"	"VA0003077 TO VA0003077101"	"water_transfer"	"vahydro_VA0003077_VA0003077101"	"active"	"vahydro_VA0003077101"	"echo_VA0003077101"
"conveyance"	"VA0003077 TO VA0003077102"	"water_transfer"	"vahydro_VA0003077_VA0003077102"	"active"	"vahydro_VA0003077102"	"echo_VA0003077102"
"conveyance"	"VA0003077 TO VA0003077901"	"water_transfer"	"vahydro_VA0003077_VA0003077901"	"inactive"	"vahydro_VA0003077901"	"echo_VA0003077901"
"conveyance"	"VA0003115 TO VA0003115001"	"water_transfer"	"vahydro_VA0003115_VA0003115001"	"active"	"vahydro_VA0003115001"	"echo_VA0003115001"
"conveyance"	"VA0003115 TO VA0003115002"	"water_transfer"	"vahydro_VA0003115_VA0003115002"	"active"	"vahydro_VA0003115002"	"echo_VA0003115002"
"conveyance"	"VA0003115 TO VA0003115003"	"water_transfer"	"vahydro_VA0003115_VA0003115003"	"active"	"vahydro_VA0003115003"	"echo_VA0003115003"
"conveyance"	"VA0003115 TO VA0003115004"	"water_transfer"	"vahydro_VA0003115_VA0003115004"	"active"	"vahydro_VA0003115004"	"echo_VA0003115004"
"conveyance"	"VA0003115 TO VA0003115007"	"water_transfer"	"vahydro_VA0003115_VA0003115007"	"active"	"vahydro_VA0003115007"	"echo_VA0003115007"
"conveyance"	"VA0003115 TO VA0003115008"	"water_transfer"	"vahydro_VA0003115_VA0003115008"	"active"	"vahydro_VA0003115008"	"echo_VA0003115008"
"conveyance"	"VA0003115 TO VA0003115101"	"water_transfer"	"vahydro_VA0003115_VA0003115101"	"active"	"vahydro_VA0003115101"	"echo_VA0003115101"
"conveyance"	"VA0003409 TO VA0003409001"	"water_transfer"	"vahydro_VA0003409_VA0003409001"	"inactive"	"vahydro_VA0003409001"	"echo_VA0003409001"
"conveyance"	"VA0003409 TO VA0003409002"	"water_transfer"	"vahydro_VA0003409_VA0003409002"	"inactive"	"vahydro_VA0003409002"	"echo_VA0003409002"
"conveyance"	"VA0003409 TO VA0003409003"	"water_transfer"	"vahydro_VA0003409_VA0003409003"	"inactive"	"vahydro_VA0003409003"	"echo_VA0003409003"
"conveyance"	"VA0003409 TO VA0003409004"	"water_transfer"	"vahydro_VA0003409_VA0003409004"	"inactive"	"vahydro_VA0003409004"	"echo_VA0003409004"
"conveyance"	"VA0003409 TO VA0003409005"	"water_transfer"	"vahydro_VA0003409_VA0003409005"	"active"	"vahydro_VA0003409005"	"echo_VA0003409005"
"conveyance"	"VA0003409 TO VA0003409006"	"water_transfer"	"vahydro_VA0003409_VA0003409006"	"active"	"vahydro_VA0003409006"	"echo_VA0003409006"
"conveyance"	"VA0003409 TO VA0003409015"	"water_transfer"	"vahydro_VA0003409_VA0003409015"	"inactive"	"vahydro_VA0003409015"	"echo_VA0003409015"
"conveyance"	"VA0003409 TO VA0003409017"	"water_transfer"	"vahydro_VA0003409_VA0003409017"	"inactive"	"vahydro_VA0003409017"	"echo_VA0003409017"
"conveyance"	"VA0003409 TO VA0003409018"	"water_transfer"	"vahydro_VA0003409_VA0003409018"	"inactive"	"vahydro_VA0003409018"	"echo_VA0003409018"
