"DEQ.ID.of.Source","Corrected_Latitude","Corrected_Longitude"
1570,36.840805555,-76.241138888
1571,36.835277777,-76.271111111
1572,36.922,-76.283527777
1573,36.922916666,-76.283805555
1574,36.924027777,-76.283694444
1575,36.923694444,-76.282694444
1576,36.923611111,-76.284805555
1578,36.842388888,-76.263805555
1579,36.842638888,-76.265416666
1581,36.840888888,-76.240222222
1583,36.863055555,-76.343611111
1584,36.86,-76.342777777
1585,36.826111111,-76.327222222
1587,36.825555555,-76.328888888
1590,36.870772222,-76.352055555
1591,36.870786111,-76.351911111
1592,36.870775,-76.351983333
1593,36.870311111,-76.354530555
1594,36.870130555,-76.354494444
1595,36.870202777,-76.354508333
1596,36.815833333,-76.3925
1597,36.816111111,-76.3925
1600,36.793888888,-76.34
1604,36.816,-76.392166666
1606,36.815569444,-76.391683333
1607,36.815555555,-76.390833333
1608,36.802241666,-76.378077777
1611,36.872644444,-76.351683333
1616,36.901527777,-76.113138888
1618,36.803444444,-76.020888888
1624,36.88825,-76.176527777
1625,36.895833333,-76.046388888
1626,36.896111111,-76.045277777
1627,36.895277777,-76.045
1628,36.895,-76.047222222
1629,36.896055555,-76.04825
1630,36.895555555,-76.049166666
1631,36.864444444,-76.003527777
1632,36.859777777,-76.001583333
1633,36.858166666,-75.994083333
1634,36.856916666,-75.996583333
1635,36.855583333,-75.998472222
1636,36.8615,-76.005166666
1637,36.867055555,-76.006611111
1638,36.742166666,-75.983666666
1639,36.738611111,-75.970222222
1640,36.740277777,-75.978333333
1641,36.740277777,-75.978333333
1642,36.740277777,-75.978333333
1643,36.855861111,-75.996777777
1644,36.85775,-75.993416666
1646,36.8375,-76.006305555
1647,36.902388888,-76.115527777
1651,36.790833333,-76.123888888
1653,36.9015,-76.1135
1654,36.790833333,-76.123611111
1655,36.791111111,-76.123333333
1657,36.803638888,-76.0265
1658,36.799111111,-76.0285
1659,36.799527777,-76.029138888
1660,36.753611111,-76.071666666
1661,36.756388888,-76.076666666
1662,36.761388888,-76.074444444
1663,36.760277777,-76.070277777
1668,36.761861111,-76.076138888
1669,36.762444444,-76.076777777
1670,36.823355555,-76.139455555
1671,36.822236111,-76.145852777
1672,36.888027777,-76.176527777
1673,36.738694444,-75.971166666
1674,36.866416666,-75.99275
1675,36.865138888,-75.987972222
1676,36.86975,-75.992638888
1677,36.873666666,-75.987888888
1679,36.874111111,-76.161416666
1680,36.877555555,-76.162833333
1681,36.866111111,-75.982361111
1682,36.865333333,-75.983638888
1687,36.896222222,-76.047861111
1690,36.888277777,-76.176472222
1699,36.888416666,-76.176472222
1702,37.271388888,-76.706666666
1703,37.267777777,-76.700833333
1704,37.267222222,-76.698611111
1705,37.271388888,-76.6925
1706,37.279722222,-76.6975
1707,37.273611111,-76.696111111
1708,37.2675,-76.683888888
1709,37.272777777,-76.701388888
1710,37.282222222,-76.697222222
1711,37.290833333,-76.732222222
1713,37.270611111,-76.702638888
1714,37.269641097,-76.692999569
1716,36.680805555,-76.922861111
1718,36.697861111,-76.955138888
1719,36.670833333,-76.938333333
1720,36.659388888,-76.925888888
1721,36.6975,-76.954722222
1730,36.7245,-76.266305555
1731,36.72525,-76.266722222
1736,36.81625,-76.225833333
1739,36.704722222,-76.288055555
1740,36.713333333,-76.289722222
1741,36.709166666,-76.279722222
1742,36.7225,-76.295833333
1743,36.721944444,-76.297222222
1744,36.721666666,-76.298055555
1745,36.721666666,-76.299166666
1748,36.579208333,-76.201580555
1750,36.598144444,-76.208575
1752,36.611805555,-76.18
1753,36.612761111,-76.195977777
1754,36.637230555,-76.223338888
1755,36.637505555,-76.223072222
1758,36.640019444,-76.226683333
1759,36.641669444,-76.230022222
1760,36.641669444,-76.230022222
1761,36.648077777,-76.225291666
1762,36.648077777,-76.225291666
1763,36.648911111,-76.227519444
1764,36.649177777,-76.227791666
1765,36.649183333,-76.228058333
1766,36.649186111,-76.228077777
1767,36.646944444,-76.240841666
1775,36.563083333,-76.256694444
1776,36.564055555,-76.257305555
1777,36.564611111,-76.256972222
1778,36.568611111,-76.252555555
1779,36.568722222,-76.252944444
1783,36.72525,-76.266722222
1789,36.568888888,-76.253027777
1793,37.246480638,-76.769368141
1794,37.248313713,-76.769235486
1798,36.58495,-76.203566666
1805,36.771805555,-76.462222222
1806,36.783888888,-76.4595
1808,36.593097222,-76.210425
1811,36.863866666,-76.572258333
1812,36.812138888,-76.586916666
1813,36.903380555,-76.512208333
1814,36.802111111,-76.731
1815,36.944722222,-76.588888888
1816,36.900027777,-76.488027777
1817,36.781111111,-76.621388888
1818,36.902277777,-76.500194444
1819,37.562738888,-75.794127777
1821,36.711611111,-77.304083333
1824,37.092777777,-76.483638888
1829,37.820111111,-75.609972222
58738,37.256666666,-77.9825
58740,38.829,-77.668
58741,39.323080141,-78.312804602
58742,37.929722222,-78.950833333
58744,37.915833333,-78.942222222
58745,37.274444444,-76.77
58746,39.314446055,-78.312476652
58747,37.211688,-75.977135
58748,37.211688,-75.977135
58749,38.671388888,-78.458611111
58752,37.383289,-75.972167
58753,37.383289,-75.972167
58754,37.017222222,-79.040555555
58755,37.370555555,-77.369166666
58756,36.549361,-79.45606
58757,37.496388888,-75.883888888
58759,37.993366,-75.574312
58760,37.383333333,-77.382777777
58761,37.993358,-75.574258
58762,37.993358,-75.574258
58763,37.993358,-75.574258
58764,37.993358,-75.574258
58765,37.993358,-75.574258
58766,38.266231,-78.869375
58767,38.661456,-77.288681
58768,37.266944444,-80.131944444
58769,37.485555555,-77.968055555
58770,37.485555555,-77.9675
58771,38.913611111,-77.255277777
58772,38.766111111,-77.306388888
58773,38.346944444,-78.763611111
58774,37.158055555,-80.254444444
58775,38.321,-78.753
58776,37.191666666,-80.2375
58777,37.643611111,-79.7975
58778,38.205555555,-77.563888888
58779,38.713055555,-77.115277777
58780,37.25,-79.942777777
58781,37.567,-77.358
58782,37.157222222,-79.899722222
58783,36.916388888,-82.626666666
58784,37.772777777,-79.961666666
58785,38.007222222,-78.189444444
58786,38.446944444,-78.896666666
58787,37.447777777,-77.462222222
58788,37.287222222,-80.075555555
58789,37.286388888,-80.078055555
58790,39.133888888,-77.671388888
58791,38.7575,-77.449722222
58792,39.129444444,-77.676388888
58793,37.536666666,-79.68
58794,37.511388888,-79.693611111
58795,37.8425,-79.131388888
58796,38.477777777,-77.456944444
58798,37.285555555,-80.052777777
58799,38.013055555,-77.973888888
58800,37.554166666,-78.441666666
58802,37.8425,-79.131388888
58803,36.773611111,-81.576944444
58804,38.762926241,-78.6264138
58806,38.810369,-77.132539
58807,38.263333333,-78.815277777
58808,38.490277777,-77.458333333
58809,38.481944444,-77.456666666
58813,37.298611111,-80.032222222
58815,38.478333333,-78.608333333
58816,37.361944444,-78.827777777
58817,37.366388888,-78.826666666
58819,37.942149626,-78.335501077
58820,37.3175,-79.869444444
58821,38.88615,-78.239233
58822,37.364722222,-78.824444444
58823,38.030406,-76.956053
58824,38.034476,-76.958311
58825,37.138055555,-76.458333333
58827,37.43319,-75.875853
58828,38.552777777,-77.786944444
58829,37.690277777,-77.646944444
58830,36.9706,-77.55213
58831,37.506944444,-77.419444444
58832,37.221388888,-80.219444444
58833,38.699444444,-77.717222222
58834,38.132342,-77.073397
58835,38.771666666,-77.526388888
58836,37.408333333,-76.938055555
58837,37.524444,-77.52444
58838,37.353611111,-77.511388888
58839,37.147222,-77.52444
58840,37.101944444,-77.544166666
58841,36.96539,-77
58842,37.1472,-77.5246
58843,37.14717,-77.526
58844,37.267222222,-77.376111111
58845,37.27,-79.816111111
58846,36.915,-76.488889
58847,36.759166666,-79.993333333
58852,38.10407,-79.057401
58854,38.427422,-79.038439
58855,37,-77
58856,39.254166666,-78.338888888
58857,37.270669,-80.131163
58859,37.429722222,-76.893888888
58860,36.715915,-76.241032
58861,38.265555555,-77.425555555
58862,37.754286,-77.742015
58863,37.036944444,-79.588333333
58864,36.731944444,-76.604722222
58866,37.904166666,-78.870833333
58867,37.555,-77.014166666
58868,37.269579,-77.652547359
58870,37.026388888,-81.790277777
58871,37.685277777,-77.209444444
58872,38.059166666,-79.34
58873,36.729166666,-76.602777777
58874,38.143055555,-78.491944444
58875,38.93306,-77.62215
58876,36.598888888,-78.298888888
58877,37.263888888,-76.672222222
58878,38.0007,-77.55
58879,37.6379581,-75.7702564
58880,37.103888888,-79.65
58881,37.19,-80.093333333
58882,37.099722222,-79.654444444
58883,37.101111111,-79.652777777
58884,37.231,-80.1761
58885,37.105277777,-79.669166666
58886,37.096666666,-79.660277777
58887,36.776666666,-77.08
58888,37.104444444,-79.2825
58889,37.019444444,-79.612222222
58892,37.236944444,-78.466388888
58893,38.744502,-77.629971
58894,36.830555555,-83.073611111
58895,37.7225,-78.846944444
58896,37.087222222,-77.788888888
58897,37.084444444,-78.714722222
58898,37.7025,-78.923333333
58899,38.942629305,-78.437485483
58900,37.983889,-78.312222
58903,36.564722222,-76.256944444
58904,37.082222222,-77.792777777
58905,38.619166666,-78.795833333
58909,38.658055555,-78.702222222
58910,38.000349855,-79.530353319
58911,38.83124258,-78.746256466
58912,38.745,-77.631111111
58913,38.763888888,-77.623611111
58916,38.18,-78.85
58917,37.633333333,-79.445833333
58918,37.551388888,-77.389166666
58919,36.960555555,-79.360555555
58920,38.670555555,-78.646111111
58921,37.018611111,-80.454166666
58922,39.227539316,-78.237929863
58924,38.994444444,-78.129166666
58925,37.163333333,-80.588055555
58928,37.409722222,-79.916944444
58929,37.358888888,-79.913055555
58930,38.751944444,-77.561388888
58931,38.136388888,-78.738888888
58932,38.881944444,-77.659166666
58933,38.232777777,-77.265
58935,38.200833333,-76.976666666
58938,38.723888888,-77.703333333
58940,38.371111111,-78.971111111
58942,37.837222222,-75.583611111
58945,36.63937,-77.62405
58946,38.53271111,-78.83514127
58947,38.53682226,-78.83441933
58949,36.973611111,-77.2416
58950,37.469246,-75.930752
58951,36.64632,-77.62683
58954,36.522,-77.3447
58955,37.1825,-80.560277777
58956,36.604166666,-77.573611111
58958,37.803611111,-79.998333333
58959,37.917692,-75.372709
58960,38.559722222,-77.7525
58961,36.62207,-77.64555
58962,36.82,-76.0875
58963,36.792777777,-76.971388888
58966,37.829618,-75.623322
58967,37.381944444,-80.660555555
58968,38.355597516,-78.681887388
58969,38.308696,-78.776031
58970,37.6125,-77.463888888
58971,37.480555555,-79.183333333
58972,36.9675,-77.558055555
58973,37.643055555,-79.543888888
58974,38.748055555,-77.055
58976,38.894522586,-78.120475175
58977,37.470833333,-75.879444444
58978,37.773333333,-79.341388888
58979,37.612807197,-79.500734388
58980,38.98,-77.399444444
58981,37.438549,-77.167297
58983,38.909166666,-77.262222222
58984,38.389534,-78.651439
58985,38.38404,-78.651649
58986,38.409422,-78.634628
58987,38.389609,-78.651193
58988,38.389563,-78.651339
58989,38.389553,-78.651373
58990,38.383721,-78.652678
58991,37.780833333,-78.271111111
58992,36.564722222,-79.209722222
58993,36.956388888,-79.349166666
58994,37.276111111,-79.871944444
58995,36.889166666,-78.709166666
58996,37.270277777,-79.898055555
58999,38.347777777,-77.071111111
59000,37.382777777,-77.3825
59001,37.383333333,-77.382777777
59002,37.383333333,-77.382777777
59003,36.978333333,-76.923611111
59004,38.986944444,-77.450833333
59005,38.694444,-77.277222
59006,39.063055,-77.341666
59007,37.741666666,-79.354166666
59008,38.566944444,-77.321111111
59011,38.042777777,-79.7825
59012,38.390555555,-78.630555555
59013,37.972222222,-76.5575
59014,37.898055555,-77.439722222
59015,37.345555555,-75.975555555
59016,38.025277777,-77.572777777
59017,37.900277777,-76.878888888
59018,37.161864,-79.070868
59022,38.101944444,-77.290277777
59023,38.635806,-78.722296
59024,39.019106175,-78.334003091
59025,39.019197694,-78.333350805
59026,39.018055555,-77.290555555
59027,37.415,-79.046388888
59029,37.571944444,-77.632777777
59031,36.901388888,-76.114444444
59032,36.921666666,-80.946944444
59033,37.28803917,-77.21154779
59034,37.28811207,-77.21135448
59035,36.65263,-77.62678
59036,37.611111111,-77.4625
59037,37,-77
59038,37.585125,-77.287202
59041,37.71264,-78.933318
59042,37.354444444,-79.906666666
59043,37.656621,-77.374861
59044,37.564348,-76.623861
59049,36.94361,-76.51638
59052,38.233055555,-78.884722222
59054,36.883615,-79.289577
59055,37.526263,-76.419289
59056,37.743627,-75.615746
59058,38.207564,-78.21806
59060,38.71727,-77.24877
59061,36.562777777,-78.412222222
59065,37.656621,-77.374861
59066,38.171667,-78.9391667
59067,37.252543,-77.483374
59068,37.526263,-76.419289
59069,37.1925,-78.173611111
59070,37.202379,-75.966868
59071,37.282777777,-77.583055555
59072,37.35,-79.959166666
59073,37.3725,-80.8125
59075,37.485555555,-77.195
59076,37.115833333,-80.439166666
59078,37.927222222,-79.869166666
59079,38.334722222,-77.777222222
59080,36.869166666,-79.473333333
59081,38.7575,-77.499166666
59082,37.154899,-77.52188
59083,37.852777777,-77.539722222
59084,38.48232,-78.0453
59085,36.85226111,-77.56743889
59086,36.65525,-77.62695
59087,38.261256,-78.825808
59088,37.698761,-77.212317
59089,36.93176,-77.2017
59090,37.22761,-77.407558
59091,37.163402,-75.956676
59092,38.207564,-78.21806
59093,37.72797222,-75.66355556
59094,39.1172,-77.5736
59095,36.825564,-79.398312
59097,36.65728056,-76.97039722
59098,36.97216667,-82.78047222
59099,39.0625,-77.375
59100,36.896,-78.055
59101,38.675833333,-78.513055555
59102,37.323888888,-77.179444444
59104,38.263888888,-78.554166666
59105,38.168611111,-79.0175
59106,37.788611,-77.35
59107,37.017222222,-79.040555555
59108,37.38861,-77.76624
59110,38.44211,-78.98185
59111,37.10144639,-76.70092544
59112,36.65717778,-76.97052222
59113,37.710569,-77.196742
59114,37.710569,-77.234166666
59115,37.72777778,-75.66333333
59116,37.72819444,-75.66383333
59117,37.72844444,-75.66408333
59118,37.72822222,-75.66405556
59119,37.72777778,-75.66358333
59120,37.72763889,-75.6633889
59121,37.72819444,-75.66355556
59122,37.72797222,-75.66330556
59123,37.72775,-75.66313889
59124,37.72788889,-75.66291667
59125,37.72808333,-75.66263889
59126,37.72825,-75.66238889
59127,37.72841667,-75.66211111
59131,37.3948,-77.327025
59132,38.05934167,-78.8942025
59134,37.99439444,-78.21106111
59135,37.19862,-75.979445
59136,37.981666666,-76.797222222
59137,37.99439444,-78.21106111
59147,37.40614019,-76.93554508
59148,37.41059768,-76.93788288
59149,37.702274,-75.680381
59150,37.563948,-75.840499
59151,37.720833333,-79.35
59155,38.644399444,-78.451183547
59156,36.980395,-76.626099
59157,36.908333333,-76.709722222
59158,36.866666666,-76.836111111
59159,37.008333333,-76.636111111
59170,37.380022,-77.350808
59171,37.585125,-77.287202
59172,37.600246,-77.51729
59173,37.161864,-79.070868
59174,38.343611111,-77.069722222
59175,38.270833333,-77.213333333
59176,38.275,-77.204722222
59177,37.75,-75.611666666
59178,38.388828519,-78.985471852
59179,37.055,-78.935
59180,37.480277777,-77.979166666
59182,37.226136,-81.970769
59183,37,-76
59184,37.101944444,-79.350833333
59186,36.630277777,-80.405277777
59192,37.604166666,-77.716666666
59193,37.315278,-76.275278
59194,37.351389,-75.914444
59195,36.659444444,-79.811666666
59196,38.233055555,-76.961111111
59197,37.956388888,-79.865555555
59198,37.10145523,-76.70079686
59200,38.017222222,-76.533055555
59202,37.656388888,-76.448888888
59205,38.112352,-79.653105
59206,38.468055555,-78.081944444
59209,37.580833333,-77.664166666
59210,38.312777777,-77.739166666
59211,38.565833333,-77.9875
59212,37.351944444,-79.8975
59214,38.838517,-78.570694
59216,38.85832,-77.27608
59217,38.258888888,-76.975277777
59218,38.122222222,-78.205555555
59219,37.494339,-80.108312
59220,37.545833333,-77.195833333
59222,37.544109,-77.441791
59223,39.259377,-78.380591
59224,37.559846,-77.415355
59225,39.046388888,-77.7425
59226,39.01861111,-77.285
59227,37.956666666,-76.672777777
59228,38.388258,-78.657162
59229,39.193611111,-78.350833333
59230,38.025277777,-77.572777777
59231,38.025277777,-77.572777777
59232,38.034722222,-77.517777777
59233,37.360833333,-79.858611111
59234,37.183333333,-79.887777777
59235,38.661456,-77.288681
59236,37.3725,-79.818611111
59237,37.389166666,-79.806944444
59238,38.141666666,-77.551388888
59239,38.15,-77.558333333
59240,38.071666666,-78.538055555
59242,39.259377,-78.380591
59243,37.559892,-77.415233
59244,38.278333333,-78.854444444
59245,38.215,-78.833611111
59246,38.211111111,-78.834444444
59248,37.979166666,-79.909722222
59249,37.388888888,-76.873888888
59250,38.721666666,-78.163611111
59251,38.798888888,-77.061111111
59252,38.015555555,-77.995
59253,38.981388888,-77.4475
59254,36.625277777,-82.093333333
59255,36.812,-76.586
59256,37.802222222,-79.450277777
59257,38.743888888,-77.056111111
59258,38.396115277,-78.816456575
59259,38.95,-78.291666666
59260,38.520277777,-77.851388888
59261,38.295277777,-78.876666666
59262,38.965,-77.339444444
59263,38.440555555,-78.043888888
59264,38.240833333,-77.438611111
59265,38.240555555,-77.379722222
59266,38.244444444,-77.388611111
59267,37.7825,-77.059444444
59268,38.239722222,-77.260277777
59269,38.871666666,-77.395833333
59270,38.754166666,-77.563888888
59271,38.93306,-77.62215
59272,38.179722222,-78.854722222
59273,36.873685,-76.118763
59274,38.824444444,-77.497222222
59275,39.243642,-77.491212
59276,39.247493,-77.492843
