"hydocode","bundle","ftype","name","from_node","to_node"
"VA0089541:VA0089541553","coneyance","water_transfer","From VA0089541 to VA0089541553","VA0089541:VA0089541553","VA0089541553"
"VA0089559:VA0089559001","coneyance","water_transfer","From VA0089559 to VA0089559001","VA0089559:VA0089559001","VA0089559001"
"VA0089583:VA0089583001","coneyance","water_transfer","From VA0089583 to VA0089583001","VA0089583:VA0089583001","VA0089583001"
"VA0089605:VA0089605001","coneyance","water_transfer","From VA0089605 to VA0089605001","VA0089605:VA0089605001","VA0089605001"
"VA0089605:VA0089605002","coneyance","water_transfer","From VA0089605 to VA0089605002","VA0089605:VA0089605002","VA0089605002"
"VA0089605:VA0089605005","coneyance","water_transfer","From VA0089605 to VA0089605005","VA0089605:VA0089605005","VA0089605005"
"VA0089630:VA0089630001","coneyance","water_transfer","From VA0089630 to VA0089630001","VA0089630:VA0089630001","VA0089630001"
"VA0089729:VA0089729001","coneyance","water_transfer","From VA0089729 to VA0089729001","VA0089729:VA0089729001","VA0089729001"
"VA0089737:VA0089737007","coneyance","water_transfer","From VA0089737 to VA0089737007","VA0089737:VA0089737007","VA0089737007"
"VA0089796:VA0089796001","coneyance","water_transfer","From VA0089796 to VA0089796001","VA0089796:VA0089796001","VA0089796001"
"VA0089818:VA0089818001","coneyance","water_transfer","From VA0089818 to VA0089818001","VA0089818:VA0089818001","VA0089818001"
"VA0089826:VA0089826001","coneyance","water_transfer","From VA0089826 to VA0089826001","VA0089826:VA0089826001","VA0089826001"
"VA0089885:VA0089885001","coneyance","water_transfer","From VA0089885 to VA0089885001","VA0089885:VA0089885001","VA0089885001"
"VA0089907:VA0089907001","coneyance","water_transfer","From VA0089907 to VA0089907001","VA0089907:VA0089907001","VA0089907001"
"VA0089915:VA0089915001","coneyance","water_transfer","From VA0089915 to VA0089915001","VA0089915:VA0089915001","VA0089915001"
"VA0089940:VA0089940001","coneyance","water_transfer","From VA0089940 to VA0089940001","VA0089940:VA0089940001","VA0089940001"
"VA0089958:VA0089958001","coneyance","water_transfer","From VA0089958 to VA0089958001","VA0089958:VA0089958001","VA0089958001"
"VA0089982:VA0089982001","coneyance","water_transfer","From VA0089982 to VA0089982001","VA0089982:VA0089982001","VA0089982001"
"VA0089991:VA0089991001","coneyance","water_transfer","From VA0089991 to VA0089991001","VA0089991:VA0089991001","VA0089991001"
"VA0090034:VA0090034002","coneyance","water_transfer","From VA0090034 to VA0090034002","VA0090034:VA0090034002","VA0090034002"
"VA0090034:VA0090034003","coneyance","water_transfer","From VA0090034 to VA0090034003","VA0090034:VA0090034003","VA0090034003"
"VA0090051:VA0090051001","coneyance","water_transfer","From VA0090051 to VA0090051001","VA0090051:VA0090051001","VA0090051001"
"VA0090085:VA0090085001","coneyance","water_transfer","From VA0090085 to VA0090085001","VA0090085:VA0090085001","VA0090085001"
"VA0090093:VA0090093001","coneyance","water_transfer","From VA0090093 to VA0090093001","VA0090093:VA0090093001","VA0090093001"
"VA0090115:VA0090115001","coneyance","water_transfer","From VA0090115 to VA0090115001","VA0090115:VA0090115001","VA0090115001"
"VA0090131:VA0090131001","coneyance","water_transfer","From VA0090131 to VA0090131001","VA0090131:VA0090131001","VA0090131001"
"VA0090140:VA0090140001","coneyance","water_transfer","From VA0090140 to VA0090140001","VA0090140:VA0090140001","VA0090140001"
"VA0090174:VA0090174001","coneyance","water_transfer","From VA0090174 to VA0090174001","VA0090174:VA0090174001","VA0090174001"
"VA0090182:VA0090182001","coneyance","water_transfer","From VA0090182 to VA0090182001","VA0090182:VA0090182001","VA0090182001"
"VA0090221:VA0090221001","coneyance","water_transfer","From VA0090221 to VA0090221001","VA0090221:VA0090221001","VA0090221001"
"VA0090239:VA0090239001","coneyance","water_transfer","From VA0090239 to VA0090239001","VA0090239:VA0090239001","VA0090239001"
"VA0090247:VA0090247001","coneyance","water_transfer","From VA0090247 to VA0090247001","VA0090247:VA0090247001","VA0090247001"
"VA0090263:VA0090263003","coneyance","water_transfer","From VA0090263 to VA0090263003","VA0090263:VA0090263003","VA0090263003"
"VA0090271:VA0090271002","coneyance","water_transfer","From VA0090271 to VA0090271002","VA0090271:VA0090271002","VA0090271002"
"VA0090280:VA0090280001","coneyance","water_transfer","From VA0090280 to VA0090280001","VA0090280:VA0090280001","VA0090280001"
"VA0090310:VA0090310001","coneyance","water_transfer","From VA0090310 to VA0090310001","VA0090310:VA0090310001","VA0090310001"
"VA0090310:VA0090310002","coneyance","water_transfer","From VA0090310 to VA0090310002","VA0090310:VA0090310002","VA0090310002"
"VA0090328:VA0090328001","coneyance","water_transfer","From VA0090328 to VA0090328001","VA0090328:VA0090328001","VA0090328001"
"VA0090344:VA0090344001","coneyance","water_transfer","From VA0090344 to VA0090344001","VA0090344:VA0090344001","VA0090344001"
"VA0090417:VA0090417001","coneyance","water_transfer","From VA0090417 to VA0090417001","VA0090417:VA0090417001","VA0090417001"
"VA0090433:VA0090433001","coneyance","water_transfer","From VA0090433 to VA0090433001","VA0090433:VA0090433001","VA0090433001"
"VA0090468:VA0090468001","coneyance","water_transfer","From VA0090468 to VA0090468001","VA0090468:VA0090468001","VA0090468001"
"VA0090506:VA0090506001","coneyance","water_transfer","From VA0090506 to VA0090506001","VA0090506:VA0090506001","VA0090506001"
"VA0090531:VA0090531001","coneyance","water_transfer","From VA0090531 to VA0090531001","VA0090531:VA0090531001","VA0090531001"
"VA0090549:VA0090549001","coneyance","water_transfer","From VA0090549 to VA0090549001","VA0090549:VA0090549001","VA0090549001"
"VA0090590:VA0090590002","coneyance","water_transfer","From VA0090590 to VA0090590002","VA0090590:VA0090590002","VA0090590002"
"VA0090590:VA0090590003","coneyance","water_transfer","From VA0090590 to VA0090590003","VA0090590:VA0090590003","VA0090590003"
"VA0090590:VA0090590004","coneyance","water_transfer","From VA0090590 to VA0090590004","VA0090590:VA0090590004","VA0090590004"
"VA0090590:VA0090590005","coneyance","water_transfer","From VA0090590 to VA0090590005","VA0090590:VA0090590005","VA0090590005"
"VA0090590:VA0090590006","coneyance","water_transfer","From VA0090590 to VA0090590006","VA0090590:VA0090590006","VA0090590006"
"VA0090590:VA0090590007","coneyance","water_transfer","From VA0090590 to VA0090590007","VA0090590:VA0090590007","VA0090590007"
"VA0090620:VA0090620001","coneyance","water_transfer","From VA0090620 to VA0090620001","VA0090620:VA0090620001","VA0090620001"
"VA0090638:VA0090638001","coneyance","water_transfer","From VA0090638 to VA0090638001","VA0090638:VA0090638001","VA0090638001"
"VA0090646:VA0090646001","coneyance","water_transfer","From VA0090646 to VA0090646001","VA0090646:VA0090646001","VA0090646001"
"VA0090654:VA0090654001","coneyance","water_transfer","From VA0090654 to VA0090654001","VA0090654:VA0090654001","VA0090654001"
"VA0090671:VA0090671001","coneyance","water_transfer","From VA0090671 to VA0090671001","VA0090671:VA0090671001","VA0090671001"
"VA0090689:VA0090689001","coneyance","water_transfer","From VA0090689 to VA0090689001","VA0090689:VA0090689001","VA0090689001"
"VA0090719:VA0090719001","coneyance","water_transfer","From VA0090719 to VA0090719001","VA0090719:VA0090719001","VA0090719001"
"VA0090727:VA0090727001","coneyance","water_transfer","From VA0090727 to VA0090727001","VA0090727:VA0090727001","VA0090727001"
"VA0090786:VA0090786001","coneyance","water_transfer","From VA0090786 to VA0090786001","VA0090786:VA0090786001","VA0090786001"
"VA0090794:VA0090794001","coneyance","water_transfer","From VA0090794 to VA0090794001","VA0090794:VA0090794001","VA0090794001"
"VA0090824:VA0090824001","coneyance","water_transfer","From VA0090824 to VA0090824001","VA0090824:VA0090824001","VA0090824001"
"VA0090875:VA0090875001","coneyance","water_transfer","From VA0090875 to VA0090875001","VA0090875:VA0090875001","VA0090875001"
"VA0090883:VA0090883001","coneyance","water_transfer","From VA0090883 to VA0090883001","VA0090883:VA0090883001","VA0090883001"
"VA0090891:VA0090891001","coneyance","water_transfer","From VA0090891 to VA0090891001","VA0090891:VA0090891001","VA0090891001"
"VA0090891:VA0090891002","coneyance","water_transfer","From VA0090891 to VA0090891002","VA0090891:VA0090891002","VA0090891002"
"VA0090891:VA0090891101","coneyance","water_transfer","From VA0090891 to VA0090891101","VA0090891:VA0090891101","VA0090891101"
"VA0090891:VA0090891102","coneyance","water_transfer","From VA0090891 to VA0090891102","VA0090891:VA0090891102","VA0090891102"
"VA0090905:VA0090905001","coneyance","water_transfer","From VA0090905 to VA0090905001","VA0090905:VA0090905001","VA0090905001"
"VA0090905:VA0090905004","coneyance","water_transfer","From VA0090905 to VA0090905004","VA0090905:VA0090905004","VA0090905004"
"VA0090905:VA0090905101","coneyance","water_transfer","From VA0090905 to VA0090905101","VA0090905:VA0090905101","VA0090905101"
"VA0090905:VA0090905201","coneyance","water_transfer","From VA0090905 to VA0090905201","VA0090905:VA0090905201","VA0090905201"
"VA0090948:VA0090948001","coneyance","water_transfer","From VA0090948 to VA0090948001","VA0090948:VA0090948001","VA0090948001"
"VA0090956:VA0090956101","coneyance","water_transfer","From VA0090956 to VA0090956101","VA0090956:VA0090956101","VA0090956101"
"VA0090981:VA0090981001","coneyance","water_transfer","From VA0090981 to VA0090981001","VA0090981:VA0090981001","VA0090981001"
"VA0090981:VA0090981002","coneyance","water_transfer","From VA0090981 to VA0090981002","VA0090981:VA0090981002","VA0090981002"
"VA0090981:VA0090981003","coneyance","water_transfer","From VA0090981 to VA0090981003","VA0090981:VA0090981003","VA0090981003"
"VA0090981:VA0090981004","coneyance","water_transfer","From VA0090981 to VA0090981004","VA0090981:VA0090981004","VA0090981004"
"VA0091006:VA0091006001","coneyance","water_transfer","From VA0091006 to VA0091006001","VA0091006:VA0091006001","VA0091006001"
"VA0091006:VA0091006002","coneyance","water_transfer","From VA0091006 to VA0091006002","VA0091006:VA0091006002","VA0091006002"
"VA0091014:VA0091014001","coneyance","water_transfer","From VA0091014 to VA0091014001","VA0091014:VA0091014001","VA0091014001"
"VA0091049:VA0091049001","coneyance","water_transfer","From VA0091049 to VA0091049001","VA0091049:VA0091049001","VA0091049001"
"VA0091049:VA0091049002","coneyance","water_transfer","From VA0091049 to VA0091049002","VA0091049:VA0091049002","VA0091049002"
"VA0091065:VA0091065001","coneyance","water_transfer","From VA0091065 to VA0091065001","VA0091065:VA0091065001","VA0091065001"
"VA0091111:VA0091111001","coneyance","water_transfer","From VA0091111 to VA0091111001","VA0091111:VA0091111001","VA0091111001"
"VA0091146:VA0091146001","coneyance","water_transfer","From VA0091146 to VA0091146001","VA0091146:VA0091146001","VA0091146001"
"VA0091154:VA0091154001","coneyance","water_transfer","From VA0091154 to VA0091154001","VA0091154:VA0091154001","VA0091154001"
"VA0091162:VA0091162001","coneyance","water_transfer","From VA0091162 to VA0091162001","VA0091162:VA0091162001","VA0091162001"
"VA0091201:VA0091201001","coneyance","water_transfer","From VA0091201 to VA0091201001","VA0091201:VA0091201001","VA0091201001"
"VA0091219:VA0091219001","coneyance","water_transfer","From VA0091219 to VA0091219001","VA0091219:VA0091219001","VA0091219001"
"VA0091227:VA0091227001","coneyance","water_transfer","From VA0091227 to VA0091227001","VA0091227:VA0091227001","VA0091227001"
"VA0091227:VA0091227002","coneyance","water_transfer","From VA0091227 to VA0091227002","VA0091227:VA0091227002","VA0091227002"
"VA0091243:VA0091243002","coneyance","water_transfer","From VA0091243 to VA0091243002","VA0091243:VA0091243002","VA0091243002"
"VA0091243:VA0091243003","coneyance","water_transfer","From VA0091243 to VA0091243003","VA0091243:VA0091243003","VA0091243003"
"VA0091251:VA0091251007","coneyance","water_transfer","From VA0091251 to VA0091251007","VA0091251:VA0091251007","VA0091251007"
"VA0091251:VA0091251008","coneyance","water_transfer","From VA0091251 to VA0091251008","VA0091251:VA0091251008","VA0091251008"
"VA0091260:VA0091260001","coneyance","water_transfer","From VA0091260 to VA0091260001","VA0091260:VA0091260001","VA0091260001"
"VA0091278:VA0091278001","coneyance","water_transfer","From VA0091278 to VA0091278001","VA0091278:VA0091278001","VA0091278001"
"VA0091286:VA0091286001","coneyance","water_transfer","From VA0091286 to VA0091286001","VA0091286:VA0091286001","VA0091286001"
"VA0091294:VA0091294008","coneyance","water_transfer","From VA0091294 to VA0091294008","VA0091294:VA0091294008","VA0091294008"
"VA0091294:VA0091294009","coneyance","water_transfer","From VA0091294 to VA0091294009","VA0091294:VA0091294009","VA0091294009"
"VA0091324:VA0091324001","coneyance","water_transfer","From VA0091324 to VA0091324001","VA0091324:VA0091324001","VA0091324001"
"VA0091332:VA0091332001","coneyance","water_transfer","From VA0091332 to VA0091332001","VA0091332:VA0091332001","VA0091332001"
"VA0091332:VA0091332002","coneyance","water_transfer","From VA0091332 to VA0091332002","VA0091332:VA0091332002","VA0091332002"
"VA0091332:VA0091332101","coneyance","water_transfer","From VA0091332 to VA0091332101","VA0091332:VA0091332101","VA0091332101"
"VA0091332:VA0091332102","coneyance","water_transfer","From VA0091332 to VA0091332102","VA0091332:VA0091332102","VA0091332102"
"VA0091341:VA0091341001","coneyance","water_transfer","From VA0091341 to VA0091341001","VA0091341:VA0091341001","VA0091341001"
"VA0091383:VA0091383001","coneyance","water_transfer","From VA0091383 to VA0091383001","VA0091383:VA0091383001","VA0091383001"
"VA0091405:VA0091405001","coneyance","water_transfer","From VA0091405 to VA0091405001","VA0091405:VA0091405001","VA0091405001"
"VA0091421:VA0091421001","coneyance","water_transfer","From VA0091421 to VA0091421001","VA0091421:VA0091421001","VA0091421001"
"VA0091430:VA0091430001","coneyance","water_transfer","From VA0091430 to VA0091430001","VA0091430:VA0091430001","VA0091430001"
"VA0091448:VA0091448001","coneyance","water_transfer","From VA0091448 to VA0091448001","VA0091448:VA0091448001","VA0091448001"
"VA0091448:VA0091448002","coneyance","water_transfer","From VA0091448 to VA0091448002","VA0091448:VA0091448002","VA0091448002"
"VA0091448:VA0091448101","coneyance","water_transfer","From VA0091448 to VA0091448101","VA0091448:VA0091448101","VA0091448101"
"VA0091448:VA0091448102","coneyance","water_transfer","From VA0091448 to VA0091448102","VA0091448:VA0091448102","VA0091448102"
"VA0091456:VA0091456001","coneyance","water_transfer","From VA0091456 to VA0091456001","VA0091456:VA0091456001","VA0091456001"
"VA0091464:VA0091464001","coneyance","water_transfer","From VA0091464 to VA0091464001","VA0091464:VA0091464001","VA0091464001"
"VA0091464:VA0091464002","coneyance","water_transfer","From VA0091464 to VA0091464002","VA0091464:VA0091464002","VA0091464002"
"VA0091464:VA0091464003","coneyance","water_transfer","From VA0091464 to VA0091464003","VA0091464:VA0091464003","VA0091464003"
"VA0091464:VA0091464101","coneyance","water_transfer","From VA0091464 to VA0091464101","VA0091464:VA0091464101","VA0091464101"
"VA0091464:VA0091464201","coneyance","water_transfer","From VA0091464 to VA0091464201","VA0091464:VA0091464201","VA0091464201"
"VA0091529:VA0091529001","coneyance","water_transfer","From VA0091529 to VA0091529001","VA0091529:VA0091529001","VA0091529001"
"VA0091537:VA0091537001","coneyance","water_transfer","From VA0091537 to VA0091537001","VA0091537:VA0091537001","VA0091537001"
"VA0091561:VA0091561001","coneyance","water_transfer","From VA0091561 to VA0091561001","VA0091561:VA0091561001","VA0091561001"
"VA0091561:VA0091561002","coneyance","water_transfer","From VA0091561 to VA0091561002","VA0091561:VA0091561002","VA0091561002"
"VA0091588:VA0091588001","coneyance","water_transfer","From VA0091588 to VA0091588001","VA0091588:VA0091588001","VA0091588001"
"VA0091651:VA0091651001","coneyance","water_transfer","From VA0091651 to VA0091651001","VA0091651:VA0091651001","VA0091651001"
"VA0091669:VA0091669001","coneyance","water_transfer","From VA0091669 to VA0091669001","VA0091669:VA0091669001","VA0091669001"
"VA0091677:VA0091677001","coneyance","water_transfer","From VA0091677 to VA0091677001","VA0091677:VA0091677001","VA0091677001"
"VA0091707:VA0091707001","coneyance","water_transfer","From VA0091707 to VA0091707001","VA0091707:VA0091707001","VA0091707001"
"VA0091758:VA0091758001","coneyance","water_transfer","From VA0091758 to VA0091758001","VA0091758:VA0091758001","VA0091758001"
"VA0091766:VA0091766001","coneyance","water_transfer","From VA0091766 to VA0091766001","VA0091766:VA0091766001","VA0091766001"
"VA0091766:VA0091766002","coneyance","water_transfer","From VA0091766 to VA0091766002","VA0091766:VA0091766002","VA0091766002"
"VA0091766:VA0091766003","coneyance","water_transfer","From VA0091766 to VA0091766003","VA0091766:VA0091766003","VA0091766003"
"VA0091766:VA0091766004","coneyance","water_transfer","From VA0091766 to VA0091766004","VA0091766:VA0091766004","VA0091766004"
"VA0091766:VA0091766005","coneyance","water_transfer","From VA0091766 to VA0091766005","VA0091766:VA0091766005","VA0091766005"
"VA0091804:VA0091804001","coneyance","water_transfer","From VA0091804 to VA0091804001","VA0091804:VA0091804001","VA0091804001"
"VA0091821:VA0091821001","coneyance","water_transfer","From VA0091821 to VA0091821001","VA0091821:VA0091821001","VA0091821001"
"VA0091863:VA0091863001","coneyance","water_transfer","From VA0091863 to VA0091863001","VA0091863:VA0091863001","VA0091863001"
"VA0091863:VA0091863002","coneyance","water_transfer","From VA0091863 to VA0091863002","VA0091863:VA0091863002","VA0091863002"
"VA0091863:VA0091863003","coneyance","water_transfer","From VA0091863 to VA0091863003","VA0091863:VA0091863003","VA0091863003"
"VA0091863:VA0091863004","coneyance","water_transfer","From VA0091863 to VA0091863004","VA0091863:VA0091863004","VA0091863004"
"VA0091871:VA0091871202","coneyance","water_transfer","From VA0091871 to VA0091871202","VA0091871:VA0091871202","VA0091871202"
"VA0091898:VA0091898001","coneyance","water_transfer","From VA0091898 to VA0091898001","VA0091898:VA0091898001","VA0091898001"
"VA0091928:VA0091928001","coneyance","water_transfer","From VA0091928 to VA0091928001","VA0091928:VA0091928001","VA0091928001"
"VA0091952:VA0091952001","coneyance","water_transfer","From VA0091952 to VA0091952001","VA0091952:VA0091952001","VA0091952001"
"VA0091961:VA0091961001","coneyance","water_transfer","From VA0091961 to VA0091961001","VA0091961:VA0091961001","VA0091961001"
"VA0091995:VA0091995001","coneyance","water_transfer","From VA0091995 to VA0091995001","VA0091995:VA0091995001","VA0091995001"
"VA0092045:VA0092045001","coneyance","water_transfer","From VA0092045 to VA0092045001","VA0092045:VA0092045001","VA0092045001"
"VA0092061:VA0092061001","coneyance","water_transfer","From VA0092061 to VA0092061001","VA0092061:VA0092061001","VA0092061001"
"VA0092070:VA0092070001","coneyance","water_transfer","From VA0092070 to VA0092070001","VA0092070:VA0092070001","VA0092070001"
"VA0092134:VA0092134001","coneyance","water_transfer","From VA0092134 to VA0092134001","VA0092134:VA0092134001","VA0092134001"
"VA0092185:VA0092185001","coneyance","water_transfer","From VA0092185 to VA0092185001","VA0092185:VA0092185001","VA0092185001"
"VA0092207:VA0092207001","coneyance","water_transfer","From VA0092207 to VA0092207001","VA0092207:VA0092207001","VA0092207001"
"VA0092215:VA0092215001","coneyance","water_transfer","From VA0092215 to VA0092215001","VA0092215:VA0092215001","VA0092215001"
"VA0092258:VA0092258001","coneyance","water_transfer","From VA0092258 to VA0092258001","VA0092258:VA0092258001","VA0092258001"
"VA0092274:VA0092274001","coneyance","water_transfer","From VA0092274 to VA0092274001","VA0092274:VA0092274001","VA0092274001"
"VA0092282:VA0092282001","coneyance","water_transfer","From VA0092282 to VA0092282001","VA0092282:VA0092282001","VA0092282001"
"VA0092312:VA0092312001","coneyance","water_transfer","From VA0092312 to VA0092312001","VA0092312:VA0092312001","VA0092312001"
"VA0092339:VA0092339001","coneyance","water_transfer","From VA0092339 to VA0092339001","VA0092339:VA0092339001","VA0092339001"
"VA0092371:VA0092371002","coneyance","water_transfer","From VA0092371 to VA0092371002","VA0092371:VA0092371002","VA0092371002"
"VA0092380:VA0092380001","coneyance","water_transfer","From VA0092380 to VA0092380001","VA0092380:VA0092380001","VA0092380001"
"VA0092398:VA0092398001","coneyance","water_transfer","From VA0092398 to VA0092398001","VA0092398:VA0092398001","VA0092398001"
"VA0092428:VA0092428001","coneyance","water_transfer","From VA0092428 to VA0092428001","VA0092428:VA0092428001","VA0092428001"
"VA0092436:VA0092436002","coneyance","water_transfer","From VA0092436 to VA0092436002","VA0092436:VA0092436002","VA0092436002"
"VA0092436:VA0092436101","coneyance","water_transfer","From VA0092436 to VA0092436101","VA0092436:VA0092436101","VA0092436101"
"VA0092452:VA0092452001","coneyance","water_transfer","From VA0092452 to VA0092452001","VA0092452:VA0092452001","VA0092452001"
"VA0092461:VA0092461001","coneyance","water_transfer","From VA0092461 to VA0092461001","VA0092461:VA0092461001","VA0092461001"
"VA0092509:VA0092509001","coneyance","water_transfer","From VA0092509 to VA0092509001","VA0092509:VA0092509001","VA0092509001"
"VA0092525:VA0092525001","coneyance","water_transfer","From VA0092525 to VA0092525001","VA0092525:VA0092525001","VA0092525001"
"VA0092525:VA0092525101","coneyance","water_transfer","From VA0092525 to VA0092525101","VA0092525:VA0092525101","VA0092525101"
"VA0092541:VA0092541001","coneyance","water_transfer","From VA0092541 to VA0092541001","VA0092541:VA0092541001","VA0092541001"
"VA0092550:VA0092550001","coneyance","water_transfer","From VA0092550 to VA0092550001","VA0092550:VA0092550001","VA0092550001"
"VA0092576:VA0092576001","coneyance","water_transfer","From VA0092576 to VA0092576001","VA0092576:VA0092576001","VA0092576001"
"VA0092584:VA0092584001","coneyance","water_transfer","From VA0092584 to VA0092584001","VA0092584:VA0092584001","VA0092584001"
"VA0092592:VA0092592001","coneyance","water_transfer","From VA0092592 to VA0092592001","VA0092592:VA0092592001","VA0092592001"
"VA0092614:VA0092614101","coneyance","water_transfer","From VA0092614 to VA0092614101","VA0092614:VA0092614101","VA0092614101"
"VA0092649:VA0092649001","coneyance","water_transfer","From VA0092649 to VA0092649001","VA0092649:VA0092649001","VA0092649001"
"VA0092657:VA0092657002","coneyance","water_transfer","From VA0092657 to VA0092657002","VA0092657:VA0092657002","VA0092657002"
"VA0092681:VA0092681001","coneyance","water_transfer","From VA0092681 to VA0092681001","VA0092681:VA0092681001","VA0092681001"
"VA0092690:VA0092690001","coneyance","water_transfer","From VA0092690 to VA0092690001","VA0092690:VA0092690001","VA0092690001"
"VA0092711:VA0092711001","coneyance","water_transfer","From VA0092711 to VA0092711001","VA0092711:VA0092711001","VA0092711001"
"VA0092711:VA0092711002","coneyance","water_transfer","From VA0092711 to VA0092711002","VA0092711:VA0092711002","VA0092711002"
"VA0092711:VA0092711003","coneyance","water_transfer","From VA0092711 to VA0092711003","VA0092711:VA0092711003","VA0092711003"
"VA0092711:VA0092711004","coneyance","water_transfer","From VA0092711 to VA0092711004","VA0092711:VA0092711004","VA0092711004"
"VA0092711:VA0092711005","coneyance","water_transfer","From VA0092711 to VA0092711005","VA0092711:VA0092711005","VA0092711005"
"VA0092711:VA0092711006","coneyance","water_transfer","From VA0092711 to VA0092711006","VA0092711:VA0092711006","VA0092711006"
"VA0092711:VA0092711007","coneyance","water_transfer","From VA0092711 to VA0092711007","VA0092711:VA0092711007","VA0092711007"
"VA0092711:VA0092711102","coneyance","water_transfer","From VA0092711 to VA0092711102","VA0092711:VA0092711102","VA0092711102"
"VA0092711:VA0092711103","coneyance","water_transfer","From VA0092711 to VA0092711103","VA0092711:VA0092711103","VA0092711103"
"VA0092711:VA0092711104","coneyance","water_transfer","From VA0092711 to VA0092711104","VA0092711:VA0092711104","VA0092711104"
"VA0092711:VA0092711105","coneyance","water_transfer","From VA0092711 to VA0092711105","VA0092711:VA0092711105","VA0092711105"
"VA0092711:VA0092711106","coneyance","water_transfer","From VA0092711 to VA0092711106","VA0092711:VA0092711106","VA0092711106"
"VA0092711:VA0092711107","coneyance","water_transfer","From VA0092711 to VA0092711107","VA0092711:VA0092711107","VA0092711107"
"VA0092711:VA0092711201","coneyance","water_transfer","From VA0092711 to VA0092711201","VA0092711:VA0092711201","VA0092711201"
"VA0092711:VA0092711202","coneyance","water_transfer","From VA0092711 to VA0092711202","VA0092711:VA0092711202","VA0092711202"
"VA0092720:VA0092720001","coneyance","water_transfer","From VA0092720 to VA0092720001","VA0092720:VA0092720001","VA0092720001"
"VA0092738:VA0092738001","coneyance","water_transfer","From VA0092738 to VA0092738001","VA0092738:VA0092738001","VA0092738001"
"VA0092746:VA0092746001","coneyance","water_transfer","From VA0092746 to VA0092746001","VA0092746:VA0092746001","VA0092746001"
"VA0092746:VA0092746103","coneyance","water_transfer","From VA0092746 to VA0092746103","VA0092746:VA0092746103","VA0092746103"
"VA0092754:VA0092754001","coneyance","water_transfer","From VA0092754 to VA0092754001","VA0092754:VA0092754001","VA0092754001"
"VA0092762:VA0092762001","coneyance","water_transfer","From VA0092762 to VA0092762001","VA0092762:VA0092762001","VA0092762001"
"VA0092851:VA0092851101","coneyance","water_transfer","From VA0092851 to VA0092851101","VA0092851:VA0092851101","VA0092851101"
"VA0092894:VA0092894001","coneyance","water_transfer","From VA0092894 to VA0092894001","VA0092894:VA0092894001","VA0092894001"
"VA0092908:VA0092908001","coneyance","water_transfer","From VA0092908 to VA0092908001","VA0092908:VA0092908001","VA0092908001"
"VA0092924:VA0092924001","coneyance","water_transfer","From VA0092924 to VA0092924001","VA0092924:VA0092924001","VA0092924001"
"VAN020044:VAN020044500","coneyance","water_transfer","From VAN020044 to VAN020044500","VAN020044:VAN020044500","VAN020044500"
"VAN020108:VAN020108500","coneyance","water_transfer","From VAN020108 to VAN020108500","VAN020108:VAN020108500","VAN020108500"
"VAN020162:VAN020162500","coneyance","water_transfer","From VAN020162 to VAN020162500","VAN020162:VAN020162500","VAN020162500"
