"bundle"	"name"	"ftype"	"hydrocode"	"fstatus"	"dh_geofield"	"dh_link_facility_mps"
"transfer"	"FROM VA0090301"	"outfall"	"echo_VA0090301003"	"inactive"	"POINT (-77.3205560002444 37.4933329996561)"	"echo_VA0090301"
"transfer"	"FROM VA0090301"	"outfall"	"echo_VA0090301101"	"inactive"	"POINT (-77.3272250003872 37.5019459999181)"	"echo_VA0090301"
"transfer"	"FROM VA0090310"	"outfall"	"echo_VA0090310001"	"active"	"POINT (-80.0272222224205 36.7811111109831)"	"echo_VA0090310"
"transfer"	"FROM VA0090310"	"outfall"	"echo_VA0090310002"	"active"	"POINT (-80.02694444447 36.7813888891433)"	"echo_VA0090310"
"transfer"	"FROM VA0090328"	"outfall"	"echo_VA0090328001"	"active"	"POINT (-78.5336111106991 38.8263888891395)"	"echo_VA0090328"
"transfer"	"FROM VA0090344"	"outfall"	"echo_VA0090344001"	"active"	"POINT (-77.45722222187 37.2877777779535)"	"echo_VA0090344"
"transfer"	"FROM VA0090417"	"outfall"	"echo_VA0090417001"	"active"	"POINT (-79.1373199996017 38.0184600002426)"	"echo_VA0090417"
"transfer"	"FROM VA0090433"	"outfall"	"echo_VA0090433001"	"active"	"POINT (-76.8436111110641 37.5727777775029)"	"echo_VA0090433"
"transfer"	"FROM VA0090433"	"outfall"	"echo_VA0090433901"	"inactive"	"POINT (-76.8436111110641 37.5755555556321)"	"echo_VA0090433"
"transfer"	"FROM VA0090468"	"outfall"	"echo_VA0090468001"	"active"	"POINT (-77.4105609996259 38.241944000281)"	"echo_VA0090468"
"transfer"	"FROM VA0090506"	"outfall"	"echo_VA0090506001"	"active"	"POINT (-75.3747222225616 37.9363888890296)"	"echo_VA0090506"
"transfer"	"FROM VA0090531"	"outfall"	"echo_VA0090531001"	"active"	"POINT (-82.2080555551101 37.3511111114393)"	"echo_VA0090531"
"transfer"	"FROM VA0090549"	"outfall"	"echo_VA0090549001"	"active"	"POINT (-80.9922222222812 36.9372222223225)"	"echo_VA0090549"
"transfer"	"FROM VA0090590"	"outfall"	"echo_VA0090590002"	"active"	"POINT (-78.3416666663998 39.2500000000277)"	"echo_VA0090590"
"transfer"	"FROM VA0090590"	"outfall"	"echo_VA0090590003"	"active"	"POINT (-78.3416666663998 39.2500000000277)"	"echo_VA0090590"
"transfer"	"FROM VA0090590"	"outfall"	"echo_VA0090590004"	"active"	"POINT (-78.3374999998377 39.2500000000277)"	"echo_VA0090590"
"transfer"	"FROM VA0090590"	"outfall"	"echo_VA0090590005"	"active"	"POINT (-78.3374999998377 39.2458333332926)"	"echo_VA0090590"
"transfer"	"FROM VA0090590"	"outfall"	"echo_VA0090590006"	"active"	"POINT (-78.3333333332756 39.2583333329986)"	"echo_VA0090590"
"transfer"	"FROM VA0090590"	"outfall"	"echo_VA0090590007"	"active"	"POINT (-78.3458333329619 39.2541666668454)"	"echo_VA0090590"
"transfer"	"FROM VA0090590"	"outfall"	"echo_VA0090590008"	"inactive"	"POINT (-78.33460300042 39.2547789997258)"	"echo_VA0090590"
"transfer"	"FROM VA0090590"	"outfall"	"echo_VA0090590009"	"inactive"	"POINT (-78.3348000000635 39.2540829998314)"	"echo_VA0090590"
"transfer"	"FROM VA0090620"	"outfall"	"echo_VA0090620001"	"active"	"POINT (-81.6333333331156 37.1927777774731)"	"echo_VA0090620"
"transfer"	"FROM VA0090638"	"outfall"	"echo_VA0090638001"	"active"	"POINT (-77.2408333332006 38.6975000000755)"	"echo_VA0090638"
"transfer"	"FROM VA0090646"	"outfall"	"echo_VA0090646001"	"active"	"POINT (-80.0908333335524 37.8136111111872)"	"echo_VA0090646"
"transfer"	"FROM VA0090654"	"outfall"	"echo_VA0090654001"	"active"	"POINT (-77.2938888885028 38.2533333329935)"	"echo_VA0090654"
"transfer"	"FROM VA0090671"	"outfall"	"echo_VA0090671001"	"active"	"POINT (-79.7836099995587 37.792640000008)"	"echo_VA0090671"
"transfer"	"FROM VA0090671"	"outfall"	"echo_VA0090671002"	"inactive"	"POINT (-79.7838000004278 37.7934099996655)"	"echo_VA0090671"
"transfer"	"FROM VA0090689"	"outfall"	"echo_VA0090689001"	"active"	"POINT (-77.3307400002962 38.0661499999317)"	"echo_VA0090689"
"transfer"	"FROM VA0090719"	"outfall"	"echo_VA0090719001"	"active"	"POINT (-79.8625000001993 37.1644399996432)"	"echo_VA0090719"
"transfer"	"FROM VA0090727"	"outfall"	"echo_VA0090727001"	"active"	"POINT (-77.7786111111386 37.5175000001226)"	"echo_VA0090727"
"transfer"	"FROM VA0090727"	"outfall"	"echo_VA0090727650"	"inactive"	"POINT (-77.7786111111386 37.5175000001226)"	"echo_VA0090727"
"transfer"	"FROM VA0090743"	"outfall"	"echo_VA0090743001"	"inactive"	"POINT (-78.1971666665761 38.0014166667355)"	"echo_VA0090743"
"transfer"	"FROM VA0090743"	"outfall"	"echo_VA0090743002"	"inactive"	"POINT (-78.1188333330524 37.9929722219706)"	"echo_VA0090743"
"transfer"	"FROM VA0090743"	"outfall"	"echo_VA0090743003"	"inactive"	"POINT (-78.1116944448457 37.9887500003202)"	"echo_VA0090743"
"transfer"	"FROM VA0090743"	"outfall"	"echo_VA0090743004"	"inactive"	"POINT (-78.0486388887164 37.9808055558227)"	"echo_VA0090743"
"transfer"	"FROM VA0090743"	"outfall"	"echo_VA0090743650"	"inactive"	"POINT (-78.1971666665761 38.0014166667355)"	"echo_VA0090743"
"transfer"	"FROM VA0090778"	"outfall"	"echo_VA0090778001"	"inactive"	"POINT (-76.2969800003182 36.8278500001459)"	"echo_VA0090778"
"transfer"	"FROM VA0090778"	"outfall"	"echo_VA0090778002"	"inactive"	"POINT (-76.2973400001683 36.8287799998501)"	"echo_VA0090778"
"transfer"	"FROM VA0090778"	"outfall"	"echo_VA0090778003"	"inactive"	"POINT (-76.2948000002277 36.8288400000227)"	"echo_VA0090778"
"transfer"	"FROM VA0090786"	"outfall"	"echo_VA0090786001"	"active"	"POINT (-77.2575000003474 36.9169444442233)"	"echo_VA0090786"
"transfer"	"FROM VA0090794"	"outfall"	"echo_VA0090794001"	"active"	"POINT (-78.731944444266 38.5569444443068)"	"echo_VA0090794"
"transfer"	"FROM VA0090875"	"outfall"	"echo_VA0090875001"	"active"	"POINT (-75.5384444447001 37.9430277775562)"	"echo_VA0090875"
"transfer"	"FROM VA0090883"	"outfall"	"echo_VA0090883001"	"active"	"POINT (-78.0424999996941 39.0886111110408)"	"echo_VA0090883"
"transfer"	"FROM VA0090891"	"outfall"	"echo_VA0090891001"	"active"	"POINT (-78.287500000194 37.7058333332952)"	"echo_VA0090891"
"transfer"	"FROM VA0090891"	"outfall"	"echo_VA0090891002"	"active"	"POINT (-78.2847222224859 37.6949999997613)"	"echo_VA0090891"
"transfer"	"FROM VA0090891"	"outfall"	"echo_VA0090891101"	"active"	"POINT (-78.287500000194 37.7058333332952)"	"echo_VA0090891"
"transfer"	"FROM VA0090891"	"outfall"	"echo_VA0090891102"	"active"	"POINT (-78.287500000194 37.7058333332952)"	"echo_VA0090891"
"transfer"	"FROM VA0090905"	"outfall"	"echo_VA0090905004"	"active"	"POINT (-78.2649999996806 37.8519440001912)"	"echo_VA0090905"
"transfer"	"FROM VA0090905"	"outfall"	"echo_VA0090905401"	"active"	"POINT (-78.3787010003751 37.8656079997823)"	"echo_VA0090905"
"transfer"	"FROM VA0090905"	"outfall"	"echo_VA0090905402"	"active"	"POINT (-78.3787139998956 37.8655320000379)"	"echo_VA0090905"
"transfer"	"FROM VA0090921"	"outfall"	"echo_VA0090921001"	"inactive"	"POINT (-76.3127777773963 37.5586111112231)"	"echo_VA0090921"
"transfer"	"FROM VA0090948"	"outfall"	"echo_VA0090948001"	"active"	"POINT (-78.3402777775458 38.2799999998994)"	"echo_VA0090948"
"transfer"	"FROM VA0090956"	"outfall"	"echo_VA0090956101"	"active"	"POINT (-80.8833333330703 36.9500000000504)"	"echo_VA0090956"
"transfer"	"FROM VA0090981"	"outfall"	"echo_VA0090981001"	"active"	"POINT (-77.4036111106668 36.9680555554535)"	"echo_VA0090981"
"transfer"	"FROM VA0090981"	"outfall"	"echo_VA0090981002"	"active"	"POINT (-77.4036111106668 36.9680555554535)"	"echo_VA0090981"
"transfer"	"FROM VA0090981"	"outfall"	"echo_VA0090981003"	"active"	"POINT (-77.4036111106668 36.9680555554535)"	"echo_VA0090981"
"transfer"	"FROM VA0090981"	"outfall"	"echo_VA0090981004"	"active"	"POINT (-77.4036111106668 36.9680555554535)"	"echo_VA0090981"
"transfer"	"FROM VA0091006"	"outfall"	"echo_VA0091006001"	"active"	"POINT (-77.4286111109378 37.8369444442723)"	"echo_VA0091006"
"transfer"	"FROM VA0091006"	"outfall"	"echo_VA0091006002"	"active"	"POINT (-77.4377777779134 37.8344444443479)"	"echo_VA0091006"
"transfer"	"FROM VA0091014"	"outfall"	"echo_VA0091014001"	"active"	"POINT (-77.4765149996638 38.1612919996844)"	"echo_VA0091014"
"transfer"	"FROM VA0091049"	"outfall"	"echo_VA0091049001"	"active"	"POINT (-75.3818055553579 37.9328888887379)"	"echo_VA0091049"
"transfer"	"FROM VA0091049"	"outfall"	"echo_VA0091049002"	"active"	"POINT (-75.3724999998562 37.9377780000136)"	"echo_VA0091049"
"transfer"	"FROM VA0091103"	"outfall"	"echo_VA0091103001"	"active"	"POINT (-79.8738888889821 36.9300000000918)"	"echo_VA0091103"
"transfer"	"FROM VA0091111"	"outfall"	"echo_VA0091111001"	"active"	"POINT (-76.7883888884669 37.2230555552344)"	"echo_VA0091111"
"transfer"	"FROM VA0091146"	"outfall"	"echo_VA0091146001"	"active"	"POINT (-78.264444444678 37.8538888888387)"	"echo_VA0091146"
"transfer"	"FROM VA0091154"	"outfall"	"echo_VA0091154001"	"active"	"POINT (-77.2995539997561 37.4451710001025)"	"echo_VA0091154"
"transfer"	"FROM VA0091162"	"outfall"	"echo_VA0091162001"	"active"	"POINT (-79.2527999996303 37.4621899997479)"	"echo_VA0091162"
"transfer"	"FROM VA0091201"	"outfall"	"echo_VA0091201001"	"active"	"POINT (-78.511666666985 38.9911111112191)"	"echo_VA0091201"
"transfer"	"FROM VA0091219"	"outfall"	"echo_VA0091219001"	"active"	"POINT (-79.2488279997869 38.0728909998001)"	"echo_VA0091219"
"transfer"	"FROM VA0091227"	"outfall"	"echo_VA0091227001"	"active"	"POINT (-79.3863680001129 38.0410770002474)"	"echo_VA0091227"
"transfer"	"FROM VA0091227"	"outfall"	"echo_VA0091227002"	"active"	"POINT (-79.3791669996925 38.0416669996756)"	"echo_VA0091227"
"transfer"	"FROM VA0091243"	"outfall"	"echo_VA0091243002"	"active"	"POINT (-79.128888888452 37.8475000000479)"	"echo_VA0091243"
"transfer"	"FROM VA0091243"	"outfall"	"echo_VA0091243003"	"active"	"POINT (-79.128888888452 37.847777778076)"	"echo_VA0091243"
"transfer"	"FROM VA0091251"	"outfall"	"echo_VA0091251007"	"active"	"POINT (-79.5813888885961 38.1777777775154)"	"echo_VA0091251"
"transfer"	"FROM VA0091251"	"outfall"	"echo_VA0091251008"	"active"	"POINT (-79.5813888885961 38.1777777775154)"	"echo_VA0091251"
"transfer"	"FROM VA0091260"	"outfall"	"echo_VA0091260001"	"active"	"POINT (-79.5138888888525 38.4708333331785)"	"echo_VA0091260"
"transfer"	"FROM VA0091278"	"outfall"	"echo_VA0091278001"	"active"	"POINT (-79.6605555559712 38.296666666675)"	"echo_VA0091278"
"transfer"	"FROM VA0091286"	"outfall"	"echo_VA0091286001"	"active"	"POINT (-79.6058333329662 37.7227777774557)"	"echo_VA0091286"
"transfer"	"FROM VA0091294"	"outfall"	"echo_VA0091294001"	"inactive"	"POINT (-76.3411111112763 37.5408333331304)"	"echo_VA0091294"
"transfer"	"FROM VA0091294"	"outfall"	"echo_VA0091294002"	"inactive"	"POINT (-76.3433333330835 37.5405555553043)"	"echo_VA0091294"
"transfer"	"FROM VA0091294"	"outfall"	"echo_VA0091294008"	"active"	"POINT (-76.3411111112763 37.5400000001088)"	"echo_VA0091294"
"transfer"	"FROM VA0091294"	"outfall"	"echo_VA0091294009"	"active"	"POINT (-76.3411111112763 37.5400000001088)"	"echo_VA0091294"
"transfer"	"FROM VA0091294"	"outfall"	"echo_VA0091294101"	"inactive"	"POINT (-76.3409722218519 37.5408333331304)"	"echo_VA0091294"
"transfer"	"FROM VA0091294"	"outfall"	"echo_VA0091294908"	"inactive"	"POINT (-76.3411111112763 37.5400000001088)"	"echo_VA0091294"
"transfer"	"FROM VA0091294"	"outfall"	"echo_VA0091294909"	"inactive"	"POINT (-76.3411111112763 37.5400000001088)"	"echo_VA0091294"
"transfer"	"FROM VA0091324"	"outfall"	"echo_VA0091324001"	"active"	"POINT (-80.245624000283 37.5541669999574)"	"echo_VA0091324"
"transfer"	"FROM VA0091332"	"outfall"	"echo_VA0091332001"	"active"	"POINT (-78.217222221844 38.1155555554105)"	"echo_VA0091332"
"transfer"	"FROM VA0091332"	"outfall"	"echo_VA0091332002"	"active"	"POINT (-78.2136111111829 38.1169444447491)"	"echo_VA0091332"
"transfer"	"FROM VA0091332"	"outfall"	"echo_VA0091332101"	"active"	"POINT (-78.2152777779874 38.1158333334124)"	"echo_VA0091332"
"transfer"	"FROM VA0091332"	"outfall"	"echo_VA0091332102"	"active"	"POINT (-78.2133333332324 38.1155555554105)"	"echo_VA0091332"
"transfer"	"FROM VA0091341"	"outfall"	"echo_VA0091341001"	"active"	"POINT (-78.2358333337458 37.9677777775026)"	"echo_VA0091341"
"transfer"	"FROM VA0091383"	"outfall"	"echo_VA0091383001"	"active"	"POINT (-77.4441666662827 39.0305555556306)"	"echo_VA0091383"
"transfer"	"FROM VA0091383"	"outfall"	"echo_VA0091383002"	"active"	"POINT (-77.4281140003276 39.0434410000261)"	"echo_VA0091383"
"transfer"	"FROM VA0091383"	"outfall"	"echo_VA0091383003"	"active"	"POINT (-77.4543029999288 39.0226560002909)"	"echo_VA0091383"
"transfer"	"FROM VA0091383"	"outfall"	"echo_VA0091383004"	"active"	"POINT (-77.451953999784 39.019905999911)"	"echo_VA0091383"
"transfer"	"FROM VA0091383"	"outfall"	"echo_VA0091383005"	"active"	"POINT (-77.4577199999285 39.0155790000188)"	"echo_VA0091383"
"transfer"	"FROM VA0091383"	"outfall"	"echo_VA0091383006"	"active"	"POINT (-77.4597109998731 39.0189389998708)"	"echo_VA0091383"
"transfer"	"FROM VA0091383"	"outfall"	"echo_VA0091383650"	"inactive"	"POINT (-77.4441666662827 39.0305555556306)"	"echo_VA0091383"
"transfer"	"FROM VA0091383"	"outfall"	"echo_VA0091383S01"	"inactive"	"POINT (-77.4441666662827 39.0305555556306)"	"echo_VA0091383"
"transfer"	"FROM VA0091383"	"outfall"	"echo_VA0091383SP1"	"inactive"	"POINT (-77.4441666662827 39.0305555556306)"	"echo_VA0091383"
"transfer"	"FROM VA0091405"	"outfall"	"echo_VA0091405001"	"active"	"POINT (-76.4602222220577 36.7816388885547)"	"echo_VA0091405"
"transfer"	"FROM VA0091421"	"outfall"	"echo_VA0091421001"	"active"	"POINT (-76.5594444447007 37.9661111112897)"	"echo_VA0091421"
"transfer"	"FROM VA0091430"	"outfall"	"echo_VA0091430001"	"active"	"POINT (-77.4716666663113 38.91972222246)"	"echo_VA0091430"
"transfer"	"FROM VA0091448"	"outfall"	"echo_VA0091448001"	"active"	"POINT (-77.7649999996504 38.5297222220061)"	"echo_VA0091448"
"transfer"	"FROM VA0091448"	"outfall"	"echo_VA0091448002"	"active"	"POINT (-77.7677777773584 38.526944444772)"	"echo_VA0091448"
"transfer"	"FROM VA0091448"	"outfall"	"echo_VA0091448101"	"active"	"POINT (-77.7658333335018 38.5297222220061)"	"echo_VA0091448"
"transfer"	"FROM VA0091448"	"outfall"	"echo_VA0091448102"	"active"	"POINT (-77.7661111114523 38.5297222220061)"	"echo_VA0091448"
"transfer"	"FROM VA0091456"	"outfall"	"echo_VA0091456001"	"active"	"POINT (-77.5777777778141 36.8944444447709)"	"echo_VA0091456"
"transfer"	"FROM VA0091464"	"outfall"	"echo_VA0091464001"	"active"	"POINT (-77.9024999997934 39.0661109998975)"	"echo_VA0091464"
"transfer"	"FROM VA0091464"	"outfall"	"echo_VA0091464003"	"active"	"POINT (-77.8849999996936 39.0588899999045)"	"echo_VA0091464"
"transfer"	"FROM VA0091464"	"outfall"	"echo_VA0091464101"	"active"	"POINT (-77.8996944443801 39.065916666542)"	"echo_VA0091464"
"transfer"	"FROM VA0091464"	"outfall"	"echo_VA0091464301"	"inactive"	"POINT (-77.885277777644 39.0591666670104)"	"echo_VA0091464"
"transfer"	"FROM VA0091529"	"outfall"	"echo_VA0091529001"	"active"	"POINT (-75.529222222314 37.9048611111326)"	"echo_VA0091529"
"transfer"	"FROM VA0091537"	"outfall"	"echo_VA0091537001"	"active"	"POINT (-77.0488888889012 37.6388888890901)"	"echo_VA0091537"
"transfer"	"FROM VA0091553"	"outfall"	"echo_VA0091553001"	"inactive"	"POINT (-79.3369444439972 37.3538888887021)"	"echo_VA0091553"
"transfer"	"FROM VA0091561"	"outfall"	"echo_VA0091561001"	"active"	"POINT (-76.2896080001936 36.816828000269)"	"echo_VA0091561"
"transfer"	"FROM VA0091561"	"outfall"	"echo_VA0091561002"	"active"	"POINT (-76.2895820002543 36.8174300000504)"	"echo_VA0091561"
"transfer"	"FROM VA0091588"	"outfall"	"echo_VA0091588001"	"active"	"POINT (-81.3538888892153 37.2999999998152)"	"echo_VA0091588"
"transfer"	"FROM VA0091642"	"outfall"	"echo_VA0091642001"	"inactive"	"POINT (-77.4424979998283 37.4105540000552)"	"echo_VA0091642"
"transfer"	"FROM VA0091642"	"outfall"	"echo_VA0091642003"	"inactive"	"POINT (-77.4483329995698 37.4086120000082)"	"echo_VA0091642"
"transfer"	"FROM VA0091642"	"outfall"	"echo_VA0091642004"	"inactive"	"POINT (-77.4491660001463 37.4086120000082)"	"echo_VA0091642"
"transfer"	"FROM VA0091642"	"outfall"	"echo_VA0091642005"	"inactive"	"POINT (-77.4441666662827 37.4102777775825)"	"echo_VA0091642"
"transfer"	"FROM VA0091642"	"outfall"	"echo_VA009164206A"	"inactive"	"POINT (-77.4458350003604 37.4222199998948)"	"echo_VA0091642"
"transfer"	"FROM VA0091651"	"outfall"	"echo_VA0091651001"	"active"	"POINT (-78.1511388886597 38.7131666668214)"	"echo_VA0091651"
"transfer"	"FROM VA0091669"	"outfall"	"echo_VA0091669001"	"active"	"POINT (-79.611694444038 37.1726388886893)"	"echo_VA0091669"
"transfer"	"FROM VA0091677"	"outfall"	"echo_VA0091677001"	"active"	"POINT (-75.3833333336363 37.9303888887352)"	"echo_VA0091677"
"transfer"	"FROM VA0091707"	"outfall"	"echo_VA0091707001"	"active"	"POINT (-77.9338333330233 37.3377222220076)"	"echo_VA0091707"
"transfer"	"FROM VA0091758"	"outfall"	"echo_VA0091758001"	"active"	"POINT (-76.2980555559028 36.6902777775342)"	"echo_VA0091758"
"transfer"	"FROM VA0091766"	"outfall"	"echo_VA0091766001"	"active"	"POINT (-77.9369444440922 37.1086111108543)"	"echo_VA0091766"
"transfer"	"FROM VA0091766"	"outfall"	"echo_VA0091766002"	"active"	"POINT (-77.9369444440922 37.1086111108543)"	"echo_VA0091766"
"transfer"	"FROM VA0091766"	"outfall"	"echo_VA0091766003"	"active"	"POINT (-77.9369444440922 37.1086111108543)"	"echo_VA0091766"
"transfer"	"FROM VA0091766"	"outfall"	"echo_VA0091766004"	"active"	"POINT (-77.9369444440922 37.1086111108543)"	"echo_VA0091766"
"transfer"	"FROM VA0091766"	"outfall"	"echo_VA0091766005"	"active"	"POINT (-77.9369444440922 37.1086111108543)"	"echo_VA0091766"
"transfer"	"FROM VA0091804"	"outfall"	"echo_VA0091804001"	"active"	"POINT (-78.9136111106862 36.6102777774242)"	"echo_VA0091804"
"transfer"	"FROM VA0091821"	"outfall"	"echo_VA0091821001"	"active"	"POINT (-79.3744444448528 38.0600000002651)"	"echo_VA0091821"
"transfer"	"FROM VA0091863"	"outfall"	"echo_VA0091863001"	"active"	"POINT (-78.3008055551282 36.6001111108516)"	"echo_VA0091863"
"transfer"	"FROM VA0091863"	"outfall"	"echo_VA0091863002"	"active"	"POINT (-78.2993055554533 36.5991388891394)"	"echo_VA0091863"
"transfer"	"FROM VA0091863"	"outfall"	"echo_VA0091863003"	"active"	"POINT (-78.2993055554533 36.5989444441922)"	"echo_VA0091863"
"transfer"	"FROM VA0091863"	"outfall"	"echo_VA0091863004"	"active"	"POINT (-78.3014999995552 36.5994722222975)"	"echo_VA0091863"
"transfer"	"FROM VA0091871"	"outfall"	"echo_VA0091871001"	"inactive"	"POINT (-77.4588888886745 37.8655555553857)"	"echo_VA0091871"
"transfer"	"FROM VA0091871"	"outfall"	"echo_VA0091871002"	"inactive"	"POINT (-77.4588888886745 37.8647222219587)"	"echo_VA0091871"
"transfer"	"FROM VA0091871"	"outfall"	"echo_VA0091871003"	"inactive"	"POINT (-77.458611110724 37.8638888890368)"	"echo_VA0091871"
"transfer"	"FROM VA0091871"	"outfall"	"echo_VA0091871004"	"inactive"	"POINT (-77.4588888886745 37.8647222219587)"	"echo_VA0091871"
"transfer"	"FROM VA0091871"	"outfall"	"echo_VA0091871202"	"active"	"POINT (-77.4588888886745 37.8647222219587)"	"echo_VA0091871"
"transfer"	"FROM VA0091898"	"outfall"	"echo_VA0091898001"	"active"	"POINT (-78.240833333261 39.2677777780308)"	"echo_VA0091898"
"transfer"	"FROM VA0091928"	"outfall"	"echo_VA0091928001"	"active"	"POINT (-79.8913333336715 37.0716666663944)"	"echo_VA0091928"
"transfer"	"FROM VA0091952"	"outfall"	"echo_VA0091952001"	"active"	"POINT (-76.6755555552339 37.108333333259)"	"echo_VA0091952"
"transfer"	"FROM VA0091961"	"outfall"	"echo_VA0091961001"	"active"	"POINT (-77.8083333329743 38.3099999998423)"	"echo_VA0091961"
"transfer"	"FROM VA0091979"	"outfall"	"echo_VA0091979001"	"inactive"	"POINT (-77.9958330003845 37.3374999998128)"	"echo_VA0091979"
"transfer"	"FROM VA0091979"	"outfall"	"echo_VA0091979002"	"inactive"	"POINT (-77.9958333336594 37.333333333351)"	"echo_VA0091979"
"transfer"	"FROM VA0091979"	"outfall"	"echo_VA0091979003"	"inactive"	"POINT (-77.9958333336594 37.333333333351)"	"echo_VA0091979"
"transfer"	"FROM VA0091995"	"outfall"	"echo_VA0091995001"	"active"	"POINT (-77.3374999997773 38.9650000002033)"	"echo_VA0091995"
"transfer"	"FROM VA0092045"	"outfall"	"echo_VA0092045001"	"active"	"POINT (-82.6238888891483 36.9808333332372)"	"echo_VA0092045"
"transfer"	"FROM VA0092061"	"outfall"	"echo_VA0092061001"	"active"	"POINT (-76.4383888891644 37.9090833332652)"	"echo_VA0092061"
"transfer"	"FROM VA0092070"	"outfall"	"echo_VA0092070001"	"active"	"POINT (-78.3088099997556 38.852600000143)"	"echo_VA0092070"
"transfer"	"FROM VA0092100"	"outfall"	"echo_VA0092100001"	"active"	"POINT (-78.9322222225879 38.0522222224742)"	"echo_VA0092100"
"transfer"	"FROM VA0092134"	"outfall"	"echo_VA0092134001"	"active"	"POINT (-77.2352819998662 38.3316669999246)"	"echo_VA0092134"
"transfer"	"FROM VA0092134"	"outfall"	"echo_VA0092134101"	"inactive"	"POINT (-77.2352819998662 38.3316669999246)"	"echo_VA0092134"
"transfer"	"FROM VA0092142"	"outfall"	"echo_VA0092142001"	"inactive"	"POINT (-79.8538900003406 36.926669999682)"	"echo_VA0092142"
"transfer"	"FROM VA0092142"	"outfall"	"echo_VA0092142102"	"active"	"POINT (-79.8591700002383 36.9319400001005)"	"echo_VA0092142"
"transfer"	"FROM VA0092185"	"outfall"	"echo_VA0092185001"	"active"	"POINT (-76.3027559996101 36.7691089997969)"	"echo_VA0092185"
"transfer"	"FROM VA0092207"	"outfall"	"echo_VA0092207001"	"active"	"POINT (-80.423888888656 36.6616666667894)"	"echo_VA0092207"
