"bundle","name","ftype","hydrocode","fstatus","wkt_geom","dh_link_facility_mps"
"transfer","FROM VA0003646","outfall","echo_VA0088846006","inactive","POINT (37.7988888889813 -79.9952777778793)","echo_VA0003646"
"transfer","FROM VA0003646","outfall","echo_VA0088846006","inactive","POINT (37.7988888889813 -79.9952777778793)","echo_VA0003646"
"transfer","FROM VA0003646","outfall","echo_VA0088846006","inactive","POINT (37.8002777780543 -79.9927777781217)","echo_VA0003646"
"transfer","FROM VA0003654","outfall","echo_VA0088846006","inactive","POINT (37.1883333334527 -76.613333332956)","echo_VA0003654"
"transfer","FROM VA0003654","outfall","echo_VA0088846006","inactive","POINT (37.1888888892167 -76.6130555559039)","echo_VA0003654"
"transfer","FROM VA0003654","outfall","echo_VA0088846006","inactive","POINT (37.1874999996578 -76.611944444102)","echo_VA0003654"
"transfer","FROM VA0003697","outfall","echo_VA0088846006","active","POINT (37.4194444441966 -79.0583333330499)","echo_VA0003697"
"transfer","FROM VA0003697","outfall","echo_VA0088846006","active","POINT (37.4150000001036 -79.0588888889508)","echo_VA0003697"
"transfer","FROM VA0003697","outfall","echo_VA0088846006","active","POINT (37.4174999998522 -79.0583333330499)","echo_VA0003697"
"transfer","FROM VA0003697","outfall","echo_VA0088846006","inactive","POINT (37.4169444444294 -79.0550000003392)","echo_VA0003697"
"transfer","FROM VA0003697","outfall","echo_VA0088846006","inactive","POINT (37.4155555556801 -79.0588888889508)","echo_VA0003697"
"transfer","FROM VA0003697","outfall","echo_VA0088846006","inactive","POINT (37.4150000001036 -79.0583333330499)","echo_VA0003697"
"transfer","FROM VA0003697","outfall","echo_VA0088846006","inactive","POINT (37.4152777776934 -79.0572222221463)","echo_VA0003697"
"transfer","FROM VA0003697","outfall","echo_VA0088846006","inactive","POINT (37.4161111114166 -79.0538888885373)","echo_VA0003697"
"transfer","FROM VA0003697","outfall","echo_VA0088846006","inactive","POINT (37.4086111109214 -79.0536111114851)","echo_VA0003697"
"transfer","FROM VA0003697","outfall","echo_VA0088846006","inactive","POINT (37.4108333332208 -79.0652777782184)","echo_VA0003697"
"transfer","FROM VA0003697","outfall","echo_VA0088846006","inactive","POINT (37.4066666664775 -79.0636111114139)","echo_VA0003697"
"transfer","FROM VA0003697","outfall","echo_VA0088846006","active","POINT (37.4158333333499 -79.0591666669013)","echo_VA0003697"
"transfer","FROM VA0003697","outfall","echo_VA0088846006","active","POINT (37.4166666665996 -79.0588888889508)","echo_VA0003697"
"transfer","FROM VA0003697","outfall","echo_VA0088846006","active","POINT (37.4172222219425 -79.0580555559977)","echo_VA0003697"
"transfer","FROM VA0003808","outfall","echo_VA0088846006","active","POINT (37.7861111108851 -75.655555555316)","echo_VA0003808"
"transfer","FROM VA0003808","outfall","echo_VA0088846006","inactive","POINT (37.7861111108851 -75.655555555316)","echo_VA0003808"
"transfer","FROM VA0003808","outfall","echo_VA0088846006","inactive","POINT (37.7861111108851 -75.655555555316)","echo_VA0003808"
"transfer","FROM VA0003808","outfall","echo_VA0088846006","inactive","POINT (37.7861111108851 -75.655555555316)","echo_VA0003808"
"transfer","FROM VA0003808","outfall","echo_VA0088846006","inactive","POINT (37.7861111108851 -75.655555555316)","echo_VA0003808"
"transfer","FROM VA0003808","outfall","echo_VA0088846006","inactive","POINT (37.7861111108851 -75.655555555316)","echo_VA0003808"
"transfer","FROM VA0003808","outfall","echo_VA0088846006","inactive","POINT (37.7861111108851 -75.655555555316)","echo_VA0003808"
"transfer","FROM VA0003867","outfall","echo_VA0088846006","active","POINT (37.8250000002187 -76.2755555553894)","echo_VA0003867"
"transfer","FROM VA0003867","outfall","echo_VA0088846006","active","POINT (37.8291666668035 -76.2791666669489)","echo_VA0003867"
"transfer","FROM VA0004031","outfall","echo_VA0088846006","inactive","POINT (37.6991666669264 -77.5508333336864)","echo_VA0004031"
"transfer","FROM VA0004031","outfall","echo_VA0088846006","inactive","POINT (37.6963888887721 -77.550555555736)","echo_VA0004031"
"transfer","FROM VA0004031","outfall","echo_VA0088846006","inactive","POINT (37.6991388890772 -77.5511388884438)","echo_VA0004031"
"transfer","FROM VA0004049","outfall","echo_VA0088846006","active","POINT (37.8916666667985 -75.5594444446403)","echo_VA0004049"
"transfer","FROM VA0004049","outfall","echo_VA0088846006","inactive","POINT (37.8916666667985 -75.5594444446403)","echo_VA0004049"
"transfer","FROM VA0004049","outfall","echo_VA0088846006","inactive","POINT (37.8916666667985 -75.5658333330095)","echo_VA0004049"
"transfer","FROM VA0004049","outfall","echo_VA0088846006","inactive","POINT (37.8916666667985 -75.5658333330095)","echo_VA0004049"
"transfer","FROM VA0004081","outfall","echo_VA0088846006","active","POINT (36.7624999997019 -76.303055555418)","echo_VA0004081"
"transfer","FROM VA0004081","outfall","echo_VA0088846006","active","POINT (36.7616666670071 -76.3041666663216)","echo_VA0004081"
"transfer","FROM VA0004081","outfall","echo_VA0088846006","active","POINT (36.7730555554071 -76.303611111319)","echo_VA0004081"
"transfer","FROM VA0004081","outfall","echo_VA0088846006","inactive","POINT (36.7708333330565 -76.2999999997595)","echo_VA0004081"
"transfer","FROM VA0004081","outfall","echo_VA0088846006","inactive","POINT (36.7708333330565 -76.2999999997595)","echo_VA0004081"
"transfer","FROM VA0004081","outfall","echo_VA0088846006","inactive","POINT (36.7708333330565 -76.2999999997595)","echo_VA0004081"
"transfer","FROM VA0004081","outfall","echo_VA0088846006","inactive","POINT (36.7750000001018 -76.2999999997595)","echo_VA0004081"
"transfer","FROM VA0004081","outfall","echo_VA0088846006","inactive","POINT (36.7730555554071 -76.2999999997595)","echo_VA0004081"
"transfer","FROM VA0004081","outfall","echo_VA0088846006","inactive","POINT (36.7638888887545 -76.3041666663216)","echo_VA0004081"
"transfer","FROM VA0004081","outfall","echo_VA0088846006","inactive","POINT (36.7658333334852 -76.3041666663216)","echo_VA0004081"
"transfer","FROM VA0004081","outfall","echo_VA0088846006","inactive","POINT (36.7666666669606 -76.2999999997595)","echo_VA0004081"
"transfer","FROM VA0004081","outfall","echo_VA0088846006","inactive","POINT (36.7658333334852 -76.2999999997595)","echo_VA0004081"
"transfer","FROM VA0004081","outfall","echo_VA0088846006","inactive","POINT (36.7638888887545 -76.3041666663216)","echo_VA0004081"
"transfer","FROM VA0004081","outfall","echo_VA0088846006","inactive","POINT (36.7708333330565 -76.2999999997595)","echo_VA0004081"
"transfer","FROM VA0004081","outfall","echo_VA0088846006","inactive","POINT (36.7708333330565 -76.2999999997595)","echo_VA0004081"
"transfer","FROM VA0004081","outfall","echo_VA0088846006","inactive","POINT (36.7708333330565 -76.3041666663216)","echo_VA0004081"
"transfer","FROM VA0004081","outfall","echo_VA0088846006","inactive","POINT (36.769722222553 -76.303055555418)","echo_VA0004081"
"transfer","FROM VA0004081","outfall","echo_VA0088846006","active","POINT (36.769722222553 -76.303055555418)","echo_VA0004081"
"transfer","FROM VA0004081","outfall","echo_VA0088846006","active","POINT (36.769722222553 -76.303055555418)","echo_VA0004081"
"transfer","FROM VA0004081","outfall","echo_VA0088846006","active","POINT (36.7616666670071 -76.3041666663216)","echo_VA0004081"
"transfer","FROM VA0004081","outfall","echo_VA0088846006","active","POINT (36.7616666670071 -76.3041666663216)","echo_VA0004081"
"transfer","FROM VA0004081","outfall","echo_VA0088846006","inactive","POINT (36.7730555554071 -76.303611111319)","echo_VA0004081"
"transfer","FROM VA0004090","outfall","echo_VA0088846006","active","POINT (37.1716666670214 -76.7063888888716)","echo_VA0004090"
"transfer","FROM VA0004090","outfall","echo_VA0088846006","active","POINT (37.1716666670214 -76.7063888888716)","echo_VA0004090"
"transfer","FROM VA0004090","outfall","echo_VA0088846006","active","POINT (37.1671111111966 -76.6895833331987)","echo_VA0004090"
"transfer","FROM VA0004090","outfall","echo_VA0088846006","active","POINT (37.1616666665816 -76.6830555554051)","echo_VA0004090"
"transfer","FROM VA0004090","outfall","echo_VA0088846006","active","POINT (37.156944444471 -76.6711111107213)","echo_VA0004090"
"transfer","FROM VA0004090","outfall","echo_VA0088846006","active","POINT (37.1547222223211 -76.6711111107213)","echo_VA0004090"
"transfer","FROM VA0004090","outfall","echo_VA0088846006","active","POINT (37.1716666670214 -76.7063888888716)","echo_VA0004090"
"transfer","FROM VA0004090","outfall","echo_VA0088846006","active","POINT (37.1716666670214 -76.7063888888716)","echo_VA0004090"
"transfer","FROM VA0004090","outfall","echo_VA0088846006","active","POINT (37.1716666670214 -76.7063888888716)","echo_VA0004090"
"transfer","FROM VA0004090","outfall","echo_VA0088846006","active","POINT (37.1716666670214 -76.7063888888716)","echo_VA0004090"
"transfer","FROM VA0004090","outfall","echo_VA0088846006","active","POINT (37.1716666670214 -76.7063888888716)","echo_VA0004090"
"transfer","FROM VA0004090","outfall","echo_VA0088846006","active","POINT (37.1716666670214 -76.7063888888716)","echo_VA0004090"
"transfer","FROM VA0004090","outfall","echo_VA0088846006","active","POINT (37.1716666670214 -76.7063888888716)","echo_VA0004090"
"transfer","FROM VA0004090","outfall","echo_VA0088846006","active","POINT (37.1716666670214 -76.7063888888716)","echo_VA0004090"
"transfer","FROM VA0004090","outfall","echo_VA0088846006","active","POINT (37.1716666670214 -76.7063888888716)","echo_VA0004090"
"transfer","FROM VA0004090","outfall","echo_VA0088846006","active","POINT (37.1716666670214 -76.7063888888716)","echo_VA0004090"
"transfer","FROM VA0004090","outfall","echo_VA0088846006","active","POINT (37.1716666670214 -76.7063888888716)","echo_VA0004090"
"transfer","FROM VA0004090","outfall","echo_VA0088846006","active","POINT (37.1716666670214 -76.7063888888716)","echo_VA0004090"
"transfer","FROM VA0004090","outfall","echo_VA0088846006","active","POINT (37.1716666670214 -76.7063888888716)","echo_VA0004090"
"transfer","FROM VA0004090","outfall","echo_VA0088846006","active","POINT (37.1716666670214 -76.7063888888716)","echo_VA0004090"
"transfer","FROM VA0004090","outfall","echo_VA0088846006","active","POINT (37.1716666670214 -76.7063888888716)","echo_VA0004090"
"transfer","FROM VA0004090","outfall","echo_VA0088846006","active","POINT (37.1716666670214 -76.7063888888716)","echo_VA0004090"
"transfer","FROM VA0004090","outfall","echo_VA0088846006","active","POINT (37.1716666670214 -76.7063888888716)","echo_VA0004090"
"transfer","FROM VA0004090","outfall","echo_VA0088846006","active","POINT (37.1716666670214 -76.7063888888716)","echo_VA0004090"
"transfer","FROM VA0004090","outfall","echo_VA0088846006","active","POINT (37.1716666670214 -76.7063888888716)","echo_VA0004090"
"transfer","FROM VA0004090","outfall","echo_VA0088846006","active","POINT (37.1716666670214 -76.7063888888716)","echo_VA0004090"
"transfer","FROM VA0004090","outfall","echo_VA0088846006","active","POINT (37.1716666670214 -76.7063888888716)","echo_VA0004090"
"transfer","FROM VA0004090","outfall","echo_VA0088846006","active","POINT (37.1716666670214 -76.7063888888716)","echo_VA0004090"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","active","POINT (37.2169444441455 -76.45749999976)","echo_VA0004103"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","active","POINT (37.2169444441455 -76.45749999976)","echo_VA0004103"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","active","POINT (37.1891666666395 -76.4700000003447)","echo_VA0004103"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","active","POINT (37.1883333334527 -76.4686111114906)","echo_VA0004103"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","inactive","POINT (37.2158333329796 -76.4619444442726)","echo_VA0004103"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","inactive","POINT (37.2158333329796 -76.4619444442726)","echo_VA0004103"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","inactive","POINT (37.2158333329796 -76.4619444442726)","echo_VA0004103"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","inactive","POINT (37.2158333329796 -76.4625000001735)","echo_VA0004103"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","inactive","POINT (37.2152777780559 -76.4647222219807)","echo_VA0004103"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","inactive","POINT (37.2111111112843 -76.4638888890276)","echo_VA0004103"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","inactive","POINT (37.1986111114068 -76.4677777776392)","echo_VA0004103"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","inactive","POINT (37.1999999997999 -76.4636111110771)","echo_VA0004103"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","inactive","POINT (37.2008333330197 -76.4638888890276)","echo_VA0004103"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","inactive","POINT (37.2158333329796 -76.4622222222231)","echo_VA0004103"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","inactive","POINT (37.2158333329796 -76.46138888927)","echo_VA0004103"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","inactive","POINT (37.2158333329796 -76.4619444442726)","echo_VA0004103"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","active","POINT (37.215000000133 -76.4591666665645)","echo_VA0004103"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","active","POINT (37.2166666666363 -76.4566666668069)","echo_VA0004103"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","active","POINT (37.2163888888197 -76.4577777777105)","echo_VA0004103"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","active","POINT (37.2280555555048 -76.4525000002448)","echo_VA0004103"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","inactive","POINT (37.1866666666863 -76.4700000003447)","echo_VA0004103"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","inactive","POINT (37.2166666666363 -76.4625000001735)","echo_VA0004103"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","inactive","POINT (37.2166666666363 -76.4625000001735)","echo_VA0004103"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","inactive","POINT (37.2166666666363 -76.4625000001735)","echo_VA0004103"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","inactive","POINT (37.1891666666395 -76.4702777773968)","echo_VA0004103"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","inactive","POINT (37.2166666666363 -76.3791666662363)","echo_VA0004103"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","inactive","POINT (37.2166666666363 -76.4566666668069)","echo_VA0004103"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","inactive","POINT (37.1891666666395 -76.4700000003447)","echo_VA0004103"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","inactive","POINT (37.1894444444718 -76.4700000003447)","echo_VA0004103"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","inactive","POINT (37.1891666666395 -76.4700000003447)","echo_VA0004103"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","inactive","POINT (37.1891666666395 -76.4372222219521)","echo_VA0004103"
"transfer","FROM VA0004103","outfall","echo_VA0088846006","inactive","POINT (37.1891666666395 -76.4700000003447)","echo_VA0004103"
"transfer","FROM VA0004138","outfall","echo_VA0088846006","active","POINT (37.7083333330863 -78.2891666669985)","echo_VA0004138"
"transfer","FROM VA0004138","outfall","echo_VA0088846006","active","POINT (37.7072222218977 -78.2902777779021)","echo_VA0004138"
"transfer","FROM VA0004138","outfall","echo_VA0088846006","active","POINT (37.7041666665892 -78.2952777774173)","echo_VA0004138"
"transfer","FROM VA0004138","outfall","echo_VA0088846006","active","POINT (37.7041666665892 -78.2791666670698)","echo_VA0004138"
"transfer","FROM VA0004138","outfall","echo_VA0088846006","active","POINT (37.7058333332952 -78.2930555556101)","echo_VA0004138"
