"bundle","name","ftype","hydocode","fstatus","wkt_geom","dh_link_facility_mps"
"transfer","TO VA0004081012","release","vahydro_VA0004081012","inactive","POINT (36.7711 -76.3009)","echo_VA0004081"
"transfer","TO VA0004081013","release","vahydro_VA0004081013","inactive","POINT (36.7711 -76.3009)","echo_VA0004081"
"transfer","TO VA0004081015","release","vahydro_VA0004081015","inactive","POINT (36.7711 -76.3009)","echo_VA0004081"
"transfer","TO VA0004081016","release","vahydro_VA0004081016","inactive","POINT (36.7711 -76.3009)","echo_VA0004081"
"transfer","TO VA0004081017","release","vahydro_VA0004081017","inactive","POINT (36.7711 -76.3009)","echo_VA0004081"
"transfer","TO VA0004081018","release","vahydro_VA0004081018","inactive","POINT (36.7711 -76.3009)","echo_VA0004081"
"transfer","TO VA0004081019","release","vahydro_VA0004081019","inactive","POINT (36.7711 -76.3009)","echo_VA0004081"
"transfer","TO VA0004081020","release","vahydro_VA0004081020","inactive","POINT (36.7711 -76.3009)","echo_VA0004081"
"transfer","TO VA0004081021","release","vahydro_VA0004081021","inactive","POINT (36.7711 -76.3009)","echo_VA0004081"
"transfer","TO VA0004081030","release","vahydro_VA0004081030","inactive","POINT (36.7711 -76.3009)","echo_VA0004081"
"transfer","TO VA0004081031","release","vahydro_VA0004081031","active","POINT (36.7711 -76.3009)","echo_VA0004081"
"transfer","TO VA0004081101","release","vahydro_VA0004081101","active","POINT (36.7711 -76.3009)","echo_VA0004081"
"transfer","TO VA0004081201","release","vahydro_VA0004081201","active","POINT (36.7711 -76.3009)","echo_VA0004081"
"transfer","TO VA0004081206","release","vahydro_VA0004081206","active","POINT (36.7711 -76.3009)","echo_VA0004081"
"transfer","TO VA0004081301","release","vahydro_VA0004081301","inactive","POINT (36.7711 -76.3009)","echo_VA0004081"
"transfer","TO VA0004090001","release","vahydro_VA0004090001","active","POINT (37.1575 -76.6911)","echo_VA0004090"
"transfer","TO VA0004090002","release","vahydro_VA0004090002","active","POINT (37.1575 -76.6911)","echo_VA0004090"
"transfer","TO VA0004090050","release","vahydro_VA0004090050","active","POINT (37.1575 -76.6911)","echo_VA0004090"
"transfer","TO VA0004090051","release","vahydro_VA0004090051","active","POINT (37.1575 -76.6911)","echo_VA0004090"
"transfer","TO VA0004090052","release","vahydro_VA0004090052","active","POINT (37.1575 -76.6911)","echo_VA0004090"
"transfer","TO VA0004090053","release","vahydro_VA0004090053","active","POINT (37.1575 -76.6911)","echo_VA0004090"
"transfer","TO VA0004090101","release","vahydro_VA0004090101","active","POINT (37.1575 -76.6911)","echo_VA0004090"
"transfer","TO VA0004090102","release","vahydro_VA0004090102","active","POINT (37.1575 -76.6911)","echo_VA0004090"
"transfer","TO VA0004090103","release","vahydro_VA0004090103","active","POINT (37.1575 -76.6911)","echo_VA0004090"
"transfer","TO VA0004090104","release","vahydro_VA0004090104","active","POINT (37.1575 -76.6911)","echo_VA0004090"
"transfer","TO VA0004090105","release","vahydro_VA0004090105","active","POINT (37.1575 -76.6911)","echo_VA0004090"
"transfer","TO VA0004090106","release","vahydro_VA0004090106","active","POINT (37.1575 -76.6911)","echo_VA0004090"
"transfer","TO VA0004090107","release","vahydro_VA0004090107","active","POINT (37.1575 -76.6911)","echo_VA0004090"
"transfer","TO VA0004090108","release","vahydro_VA0004090108","active","POINT (37.1575 -76.6911)","echo_VA0004090"
"transfer","TO VA0004090109","release","vahydro_VA0004090109","active","POINT (37.1575 -76.6911)","echo_VA0004090"
"transfer","TO VA0004090110","release","vahydro_VA0004090110","active","POINT (37.1575 -76.6911)","echo_VA0004090"
"transfer","TO VA0004090111","release","vahydro_VA0004090111","active","POINT (37.1575 -76.6911)","echo_VA0004090"
"transfer","TO VA0004090112","release","vahydro_VA0004090112","active","POINT (37.1575 -76.6911)","echo_VA0004090"
"transfer","TO VA0004090113","release","vahydro_VA0004090113","active","POINT (37.1575 -76.6911)","echo_VA0004090"
"transfer","TO VA0004090114","release","vahydro_VA0004090114","active","POINT (37.1575 -76.6911)","echo_VA0004090"
"transfer","TO VA0004090115","release","vahydro_VA0004090115","active","POINT (37.1575 -76.6911)","echo_VA0004090"
"transfer","TO VA0004090116","release","vahydro_VA0004090116","active","POINT (37.1575 -76.6911)","echo_VA0004090"
"transfer","TO VA0004090117","release","vahydro_VA0004090117","active","POINT (37.1575 -76.6911)","echo_VA0004090"
"transfer","TO VA0004090118","release","vahydro_VA0004090118","active","POINT (37.1575 -76.6911)","echo_VA0004090"
"transfer","TO VA0004090119","release","vahydro_VA0004090119","active","POINT (37.1575 -76.6911)","echo_VA0004090"
"transfer","TO VA0004090120","release","vahydro_VA0004090120","active","POINT (37.1575 -76.6911)","echo_VA0004090"
"transfer","TO VA0004090121","release","vahydro_VA0004090121","active","POINT (37.1575 -76.6911)","echo_VA0004090"
"transfer","TO VA0004090122","release","vahydro_VA0004090122","active","POINT (37.1575 -76.6911)","echo_VA0004090"
"transfer","TO VA0004103001","release","vahydro_VA0004103001","active","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004103002","release","vahydro_VA0004103002","active","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004103003","release","vahydro_VA0004103003","active","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004103004","release","vahydro_VA0004103004","active","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004103005","release","vahydro_VA0004103005","inactive","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004103006","release","vahydro_VA0004103006","inactive","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004103007","release","vahydro_VA0004103007","inactive","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004103008","release","vahydro_VA0004103008","inactive","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004103009","release","vahydro_VA0004103009","inactive","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004103010","release","vahydro_VA0004103010","inactive","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004103011","release","vahydro_VA0004103011","inactive","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004103012","release","vahydro_VA0004103012","inactive","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004103013","release","vahydro_VA0004103013","inactive","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004103014","release","vahydro_VA0004103014","inactive","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004103015","release","vahydro_VA0004103015","inactive","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004103016","release","vahydro_VA0004103016","inactive","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004103101","release","vahydro_VA0004103101","active","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004103102","release","vahydro_VA0004103102","active","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004103103","release","vahydro_VA0004103103","active","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004103104","release","vahydro_VA0004103104","active","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004103105","release","vahydro_VA0004103105","inactive","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004103106","release","vahydro_VA0004103106","inactive","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004103107","release","vahydro_VA0004103107","inactive","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004103108","release","vahydro_VA0004103108","inactive","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004103109","release","vahydro_VA0004103109","inactive","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004103110","release","vahydro_VA0004103110","inactive","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004103111","release","vahydro_VA0004103111","inactive","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004103112","release","vahydro_VA0004103112","inactive","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004103202","release","vahydro_VA0004103202","inactive","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004103203","release","vahydro_VA0004103203","inactive","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004103204","release","vahydro_VA0004103204","inactive","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004103205","release","vahydro_VA0004103205","inactive","POINT (37.21534 -76.46213)","echo_VA0004103"
"transfer","TO VA0004138001","release","vahydro_VA0004138001","active","POINT (37.71175 -78.28784)","echo_VA0004138"
"transfer","TO VA0004138002","release","vahydro_VA0004138002","active","POINT (37.71175 -78.28784)","echo_VA0004138"
"transfer","TO VA0004138004","release","vahydro_VA0004138004","active","POINT (37.71175 -78.28784)","echo_VA0004138"
"transfer","TO VA0004138202","release","vahydro_VA0004138202","active","POINT (37.71175 -78.28784)","echo_VA0004138"
"transfer","TO VA0004138203","release","vahydro_VA0004138203","active","POINT (37.71175 -78.28784)","echo_VA0004138"
"transfer","TO VA0004138501","release","vahydro_VA0004138501","active","POINT (37.71175 -78.28784)","echo_VA0004138"
"transfer","TO VA0004138502","release","vahydro_VA0004138502","active","POINT (37.71175 -78.28784)","echo_VA0004138"
"transfer","TO VA0004138503","release","vahydro_VA0004138503","active","POINT (37.71175 -78.28784)","echo_VA0004138"
"transfer","TO VA0004138504","release","vahydro_VA0004138504","active","POINT (37.71175 -78.28784)","echo_VA0004138"
"transfer","TO VA0004138505","release","vahydro_VA0004138505","active","POINT (37.71175 -78.28784)","echo_VA0004138"
"transfer","TO VA0004138999","release","vahydro_VA0004138999","active","POINT (37.71175 -78.28784)","echo_VA0004138"
"transfer","TO VA0004146001","release","vahydro_VA0004146001","active","POINT (37.3821 -77.3779)","echo_VA0004146"
"transfer","TO VA0004146002","release","vahydro_VA0004146002","active","POINT (37.3821 -77.3779)","echo_VA0004146"
"transfer","TO VA0004146003","release","vahydro_VA0004146003","active","POINT (37.3821 -77.3779)","echo_VA0004146"
"transfer","TO VA0004146004","release","vahydro_VA0004146004","active","POINT (37.3821 -77.3779)","echo_VA0004146"
"transfer","TO VA0004146005","release","vahydro_VA0004146005","active","POINT (37.3821 -77.3779)","echo_VA0004146"
"transfer","TO VA0004146101","release","vahydro_VA0004146101","inactive","POINT (37.3821 -77.3779)","echo_VA0004146"
"transfer","TO VA0004146301","release","vahydro_VA0004146301","inactive","POINT (37.3821 -77.3779)","echo_VA0004146"
"transfer","TO VA0004146302","release","vahydro_VA0004146302","inactive","POINT (37.3821 -77.3779)","echo_VA0004146"
"transfer","TO VA0004146303","release","vahydro_VA0004146303","inactive","POINT (37.3821 -77.3779)","echo_VA0004146"
"transfer","TO VA0004146304","release","vahydro_VA0004146304","inactive","POINT (37.3821 -77.3779)","echo_VA0004146"
"transfer","TO VA0004146401","release","vahydro_VA0004146401","active","POINT (37.3821 -77.3779)","echo_VA0004146"
"transfer","TO VA0004146402","release","vahydro_VA0004146402","active","POINT (37.3821 -77.3779)","echo_VA0004146"
"transfer","TO VA0004162001","release","vahydro_VA0004162001","active","POINT (36.67815 -76.91259)","echo_VA0004162"
"transfer","TO VA0004162002","release","vahydro_VA0004162002","inactive","POINT (36.67815 -76.91259)","echo_VA0004162"
"transfer","TO VA0004162006","release","vahydro_VA0004162006","inactive","POINT (36.67815 -76.91259)","echo_VA0004162"
"transfer","TO VA0004162007","release","vahydro_VA0004162007","inactive","POINT (36.67815 -76.91259)","echo_VA0004162"
"transfer","TO VA0004162008","release","vahydro_VA0004162008","inactive","POINT (36.67815 -76.91259)","echo_VA0004162"
"transfer","TO VA0004162009","release","vahydro_VA0004162009","inactive","POINT (36.67815 -76.91259)","echo_VA0004162"
"transfer","TO VA0004162010","release","vahydro_VA0004162010","inactive","POINT (36.67815 -76.91259)","echo_VA0004162"
"transfer","TO VA0004162011","release","vahydro_VA0004162011","inactive","POINT (36.67815 -76.91259)","echo_VA0004162"
"transfer","TO VA0004162012","release","vahydro_VA0004162012","inactive","POINT (36.67815 -76.91259)","echo_VA0004162"
"transfer","TO VA0004162013","release","vahydro_VA0004162013","inactive","POINT (36.67815 -76.91259)","echo_VA0004162"
"transfer","TO VA0004162014","release","vahydro_VA0004162014","inactive","POINT (36.67815 -76.91259)","echo_VA0004162"
"transfer","TO VA0004162103","release","vahydro_VA0004162103","active","POINT (36.67815 -76.91259)","echo_VA0004162"
"transfer","TO VA0004383012","release","vahydro_VA0004383012","active","POINT (36.827032 -76.285764)","echo_VA0004383"
"transfer","TO VA0004383013","release","vahydro_VA0004383013","active","POINT (36.827032 -76.285764)","echo_VA0004383"
"transfer","TO VA0004383014","release","vahydro_VA0004383014","inactive","POINT (36.827032 -76.285764)","echo_VA0004383"
